OxySoft export of:	C:\Users\User\Desktop\Thesis\oxysoft_data\trial3
Export date:	2024/08/23 10:59:20
Start of measurement:	2024-08-23 10:44:02.908

Datafile sample rate:	50.00	Hz
Datafile duration:	787.760	s
Datafile total number of samples:	39388

Description:	

Optode-template:	OctaMon 2x4 channel
Optode distance (mm):	 35.00	35.00
Optode gradients (mm):	 -	-
DPF:	6.00	6.00

Device id:	16165
# Receivers:	2
# Light sources:	16
# ADC:	1

Light source wavelengths:
device	index	wavelength
1	1	850	nm
1	2	760	nm
1	3	850	nm
1	4	760	nm
1	5	850	nm
1	6	760	nm
1	7	850	nm
1	8	760	nm
1	9	850	nm
1	10	760	nm
1	11	850	nm
1	12	760	nm
1	13	850	nm
1	14	760	nm
1	15	850	nm
1	16	760	nm

Export sample rate:	50.00	Hz
Selected time span:	0	787.760
Selected time span (sample numbers):	0	39388


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (trial3)
3	Rx1-Tx1 HHb (trial3)
4	Rx1-Tx2 O2Hb (trial3)
5	Rx1-Tx2 HHb (trial3)
6	Rx1-Tx3 O2Hb (trial3)
7	Rx1-Tx3 HHb (trial3)
8	Rx1-Tx4 O2Hb (trial3)
9	Rx1-Tx4 HHb (trial3)
10	Rx2-Tx5 O2Hb (trial3)
11	Rx2-Tx5 HHb (trial3)
12	Rx2-Tx6 O2Hb (trial3)
13	Rx2-Tx6 HHb (trial3)
14	Rx2-Tx7 O2Hb (trial3)
15	Rx2-Tx7 HHb (trial3)
16	Rx2-Tx8 O2Hb (trial3)
17	Rx2-Tx8 HHb (trial3)
18	(Event)


1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
 18275	 0.5410	-0.2680	-0.0004	 0.0000	 1.3594	 0.0242	 2.7662	 0.4930	 1.6102	 0.2598	28.5060	-42.0505	 1.1321	-0.0496	 1.8202	 0.5104	
 18276	 0.5410	-0.2680	-0.0004	 0.0000	 1.3466	 0.0430	 2.7662	 0.4930	 1.6183	 0.2782	28.5060	-42.0505	 1.1810	-0.0461	 1.8483	 0.5144	
 18277	 0.6590	-0.2754	-0.0004	 0.0000	 1.3811	 0.0376	 2.7662	 0.4930	 1.6664	 0.2678	27.6166	-40.7385	 1.2091	-0.0421	 1.8764	 0.5184	
 18278	 0.6590	-0.2754	-0.0004	 0.0000	 1.4028	 0.0510	 2.8352	 0.4821	 1.6745	 0.2862	28.5060	-42.0505	 1.2372	-0.0381	 1.8972	 0.5179	
 18279	 0.7905	-0.2878	-0.0004	 0.0000	 1.4445	 0.0501	 2.8352	 0.4821	 1.6745	 0.2862	29.3314	-43.2682	 1.2581	-0.0386	 1.8972	 0.5179	
 18280	 0.9285	-0.3096	-0.0004	 0.0000	 1.4854	 0.0352	 2.9033	 0.4573	 1.6890	 0.2951	29.3314	-43.2682	 1.2789	-0.0390	 1.8972	 0.5179	
 18281	 0.7649	-0.2500	-0.0004	 0.0000	 1.5199	 0.0297	 2.9033	 0.4573	 1.7170	 0.2991	27.6166	-40.7385	 1.2998	-0.0395	 1.9117	 0.5269	
 18282	 0.6270	-0.2282	-0.0004	 0.0000	 1.4790	 0.0446	 2.8480	 0.4633	 1.7315	 0.3081	27.6166	-40.7385	 1.3070	-0.0351	 1.9253	 0.5219	
 18283	 0.7649	-0.2500	-0.0004	 0.0000	 1.4662	 0.0635	 2.8480	 0.4633	 1.7315	 0.3081	26.6503	-39.3132	 1.3143	-0.0306	 1.9253	 0.5219	
 18284	 0.7649	-0.2500	-0.0004	 0.0000	 1.5071	 0.0486	 2.8480	 0.4633	 1.7443	 0.2892	27.6166	-40.7385	 1.3143	-0.0306	 1.9317	 0.5125	
 18285	 0.7649	-0.2500	-0.0004	 0.0000	 1.5007	 0.0580	 2.8480	 0.4633	 1.7234	 0.2897	28.5060	-42.0505	 1.3279	-0.0355	 1.9181	 0.5174	
 18286	 0.7649	-0.2500	-0.0004	 0.0000	 1.4879	 0.0769	 2.8480	 0.4633	 1.6890	 0.2951	29.3314	-43.2682	 1.3215	-0.0261	 1.9045	 0.5224	
 18287	 0.8965	-0.2624	-0.0004	 0.0000	 1.5769	 0.0516	 2.9033	 0.4573	 1.6890	 0.2951	30.0993	-44.4008	 1.3215	-0.0261	 1.9045	 0.5224	
 18288	 0.8965	-0.2624	-0.0004	 0.0000	 1.5641	 0.0705	 2.9033	 0.4573	 1.6826	 0.3046	30.0993	-44.4008	 1.3215	-0.0261	 1.9109	 0.5129	
 18289	 0.9285	-0.3096	-0.0004	 0.0000	 1.5769	 0.0516	 2.8480	 0.4633	 1.6826	 0.3046	30.0993	-44.4008	 1.3215	-0.0261	 1.9109	 0.5129	
 18290	 0.6270	-0.2282	-0.0004	 0.0000	 1.5288	 0.0620	 2.7790	 0.4742	 1.7170	 0.2991	29.3314	-43.2682	 1.3215	-0.0261	 1.9045	 0.5224	
 18291	 0.7905	-0.2878	-0.0004	 0.0000	 1.5007	 0.0580	 2.7364	 0.4612	 1.7315	 0.3081	28.5060	-42.0505	 1.3215	-0.0261	 1.9181	 0.5174	
 18292	 0.8225	-0.3350	-0.0004	 0.0000	 1.5071	 0.0486	 2.6811	 0.4672	 1.7443	 0.2892	28.5060	-42.0505	 1.3143	-0.0306	 1.9109	 0.5129	
 18293	 0.9541	-0.3473	-0.0004	 0.0000	 1.5416	 0.0431	 2.6939	 0.4483	 1.7234	 0.2897	29.3314	-43.2682	 1.2934	-0.0301	 1.9036	 0.5085	
 18294	 0.9285	-0.3096	-0.0004	 0.0000	 1.5480	 0.0337	 2.6313	 0.4497	 1.6826	 0.3046	29.3314	-43.2682	 1.2862	-0.0346	 1.8900	 0.5134	
 18295	 0.7649	-0.2500	-0.0004	 0.0000	 1.5199	 0.0297	 2.5631	 0.4745	 1.6745	 0.2862	30.0993	-44.4008	 1.2717	-0.0435	 1.8619	 0.5094	
 18296	 0.7649	-0.2500	-0.0004	 0.0000	 1.4854	 0.0352	 2.5759	 0.4557	 1.6200	 0.3060	30.0993	-44.4008	 1.2509	-0.0430	 1.8410	 0.5099	
 18297	 0.6270	-0.2282	-0.0004	 0.0000	 1.4854	 0.0352	 2.5887	 0.4368	 1.6264	 0.2966	30.0993	-44.4008	 1.2436	-0.0475	 1.8202	 0.5104	
 18298	 0.6270	-0.2282	-0.0004	 0.0000	 1.4637	 0.0217	 2.5334	 0.4427	 1.6264	 0.2966	28.5060	-42.0505	 1.2228	-0.0470	 1.8202	 0.5104	
 18299	 0.5090	-0.2208	-0.0004	 0.0000	 1.3875	 0.0282	 2.4900	 0.4159	 1.6119	 0.2876	28.5060	-42.0505	 1.2155	-0.0515	 1.8129	 0.5059	
 18300	 0.5090	-0.2208	-0.0004	 0.0000	 1.4003	 0.0093	 2.4346	 0.4218	 1.5910	 0.2881	28.5060	-42.0505	 1.1947	-0.0510	 1.8057	 0.5015	
 18301	 0.5090	-0.2208	-0.0004	 0.0000	 1.3594	 0.0242	 2.3665	 0.4466	 1.5502	 0.3030	29.3314	-43.2682	 1.1738	-0.0505	 1.7785	 0.5114	
 18302	 0.6270	-0.2282	-0.0004	 0.0000	 1.3594	 0.0242	 2.4346	 0.4218	 1.5566	 0.2936	29.3314	-43.2682	 1.1593	-0.0595	 1.7776	 0.4975	
 18303	 0.7905	-0.2878	-0.0004	 0.0000	 1.3466	 0.0430	 2.4346	 0.4218	 1.5485	 0.2752	29.3314	-43.2682	 1.1385	-0.0590	 1.7632	 0.4885	
 18304	 0.6590	-0.2754	-0.0004	 0.0000	 1.3185	 0.0390	 2.3921	 0.4088	 1.5340	 0.2662	29.3314	-43.2682	 1.1104	-0.0630	 1.7423	 0.4890	
 18305	 0.6590	-0.2754	-0.0004	 0.0000	 1.2832	 0.0306	 2.3231	 0.4197	 1.5340	 0.2662	28.5060	-42.0505	 1.0895	-0.0625	 1.7351	 0.4845	
 18306	 0.5090	-0.2208	-0.0004	 0.0000	 1.2487	 0.0360	 2.1996	 0.4505	 1.4859	 0.2766	28.5060	-42.0505	 1.0614	-0.0665	 1.7142	 0.4850	
 18307	 0.5090	-0.2208	-0.0004	 0.0000	 1.2679	 0.0077	 2.1570	 0.4375	 1.4859	 0.2766	27.6166	-40.7385	 1.0470	-0.0755	 1.7070	 0.4805	
 18308	 0.6270	-0.2282	-0.0004	 0.0000	 1.2807	-0.0112	 2.1570	 0.4375	 1.4859	 0.2766	28.5060	-42.0505	 1.0125	-0.0700	 1.6861	 0.4810	
 18309	 0.5090	-0.2208	-0.0004	 0.0000	 1.2462	-0.0057	 2.0881	 0.4484	 1.4650	 0.2771	28.5060	-42.0505	 0.9844	-0.0740	 1.6652	 0.4815	
 18310	 0.6270	-0.2282	-0.0004	 0.0000	 1.2590	-0.0246	 2.1009	 0.4295	 1.4778	 0.2583	29.3314	-43.2682	 0.9627	-0.0874	 1.6444	 0.4820	
 18311	 0.6590	-0.2754	-0.0004	 0.0000	 1.1827	-0.0182	 2.1137	 0.4107	 1.4698	 0.2399	29.3314	-43.2682	 0.9210	-0.0865	 1.6163	 0.4780	
 18312	 0.6270	-0.2282	-0.0004	 0.0000	 1.1419	-0.0033	 2.1265	 0.3918	 1.4080	 0.2552	29.3314	-43.2682	 0.8929	-0.0905	 1.6091	 0.4735	
 18313	 0.6590	-0.2754	-0.0004	 0.0000	 1.1202	-0.0167	 2.0839	 0.3788	 1.4144	 0.2458	28.5060	-42.0505	 0.8784	-0.0994	 1.5882	 0.4740	
 18314	 0.5090	-0.2208	-0.0004	 0.0000	 1.0576	-0.0153	 1.9860	 0.3718	 1.3727	 0.2468	29.3314	-43.2682	 0.8367	-0.0984	 1.5601	 0.4700	
 18315	 0.6590	-0.2754	-0.0004	 0.0000	 1.0576	-0.0153	 2.0541	 0.3470	 1.3646	 0.2284	29.3314	-43.2682	 0.8222	-0.1074	 1.5392	 0.4705	
 18316	 0.8225	-0.3350	-0.0004	 0.0000	 1.0095	-0.0049	 1.9860	 0.3718	 1.3438	 0.2289	29.3314	-43.2682	 0.8014	-0.1069	 1.5384	 0.4566	
 18317	 0.8225	-0.3350	-0.0004	 0.0000	 1.0223	-0.0237	 2.0413	 0.3659	 1.3438	 0.2289	29.3314	-43.2682	 0.8150	-0.1119	 1.5456	 0.4611	
 18318	 0.6910	-0.3226	-0.0004	 0.0000	 1.0223	-0.0237	 2.0157	 0.4037	 1.3518	 0.2472	30.0993	-44.4008	 0.8431	-0.1079	 1.5665	 0.4606	
 18319	 0.6910	-0.3226	-0.0004	 0.0000	 1.0576	-0.0153	 2.1826	 0.3998	 1.3872	 0.2557	29.3314	-43.2682	 0.8929	-0.0905	 1.6227	 0.4686	
 18320	 0.6590	-0.2754	-0.0004	 0.0000	 1.0793	-0.0018	 2.2678	 0.4257	 1.4778	 0.2583	28.5060	-42.0505	 0.9699	-0.0830	 1.6861	 0.4810	
 18321	 0.3775	-0.2085	-0.0004	 0.0000	 1.1010	 0.0116	 2.2422	 0.4634	 1.5068	 0.2762	28.5060	-42.0505	 1.0197	-0.0655	 1.7423	 0.4890	
 18322	 0.4770	-0.1736	-0.0004	 0.0000	 1.1989	 0.0186	 2.3963	 0.4784	 1.5293	 0.3035	28.5060	-42.0505	 1.0767	-0.0436	 1.7849	 0.5019	
 18323	 0.4770	-0.1736	-0.0004	 0.0000	 1.2615	 0.0171	 2.5078	 0.4805	 1.5991	 0.3065	28.5060	-42.0505	 1.1465	-0.0406	 1.8202	 0.5104	
 18324	 0.6014	-0.1905	-0.0004	 0.0000	 1.3594	 0.0242	 2.5993	 0.4969	 1.6200	 0.3060	28.5060	-42.0505	 1.1891	-0.0277	 1.8555	 0.5189	
 18325	 0.7649	-0.2500	-0.0004	 0.0000	 1.4092	 0.0416	 2.6555	 0.5049	 1.6344	 0.3150	29.3314	-43.2682	 1.2381	-0.0242	 1.8900	 0.5134	
 18326	 0.6014	-0.1905	-0.0004	 0.0000	 1.4573	 0.0312	 2.7236	 0.4801	 1.6762	 0.3140	29.3314	-43.2682	 1.2734	-0.0157	 1.9181	 0.5174	
 18327	 0.7329	-0.2028	-0.0004	 0.0000	 1.5071	 0.0486	 2.7790	 0.4742	 1.7042	 0.3180	29.3314	-43.2682	 1.3087	-0.0072	 1.9462	 0.5214	
 18328	 0.8965	-0.2624	-0.0004	 0.0000	 1.5288	 0.0620	 2.7790	 0.4742	 1.7251	 0.3175	29.3314	-43.2682	 1.3440	 0.0012	 1.9534	 0.5259	
 18329	 0.7329	-0.2028	-0.0004	 0.0000	 1.5224	 0.0715	 2.7236	 0.4801	 1.7123	 0.3364	28.5060	-42.0505	 1.3785	-0.0042	 1.9606	 0.5304	
 18330	 0.8645	-0.2152	-0.0004	 0.0000	 1.5096	 0.0903	 2.7108	 0.4990	 1.7332	 0.3359	28.5060	-42.0505	 1.3858	 0.0003	 1.9743	 0.5254	
 18331	 0.8645	-0.2152	-0.0004	 0.0000	 1.5577	 0.0799	 2.7108	 0.4990	 1.7332	 0.3359	28.5060	-42.0505	 1.3930	 0.0048	 1.9743	 0.5254	
 18332	 0.8389	-0.1774	-0.0004	 0.0000	 1.5449	 0.0988	 2.7108	 0.4990	 1.7332	 0.3359	29.3314	-43.2682	 1.4066	-0.0002	 1.9743	 0.5254	
 18333	 0.8645	-0.2152	-0.0004	 0.0000	 1.5858	 0.0839	 2.7108	 0.4990	 1.7540	 0.3354	29.3314	-43.2682	 1.4002	 0.0092	 1.9815	 0.5299	
 18334	 0.8965	-0.2624	-0.0004	 0.0000	 1.5577	 0.0799	 2.6555	 0.5049	 1.7604	 0.3260	30.0993	-44.4008	 1.4138	 0.0043	 1.9815	 0.5299	
 18335	 0.8965	-0.2624	-0.0004	 0.0000	 1.5986	 0.0650	 2.7236	 0.4801	 1.7685	 0.3444	29.3314	-43.2682	 1.4347	 0.0038	 1.9815	 0.5299	
 18336	 0.8645	-0.2152	-0.0004	 0.0000	 1.5858	 0.0839	 2.6555	 0.5049	 1.7958	 0.3345	28.5060	-42.0505	 1.4419	 0.0083	 1.9751	 0.5393	
 18337	 1.0025	-0.2370	-0.0004	 0.0000	 1.5858	 0.0839	 2.6683	 0.4860	 1.7894	 0.3439	29.3314	-43.2682	 1.4556	 0.0033	 1.9751	 0.5393	
 18338	 1.1340	-0.2493	-0.0004	 0.0000	 1.6612	 0.0636	 2.7236	 0.4801	 1.7813	 0.3255	30.0993	-44.4008	 1.4419	 0.0083	 1.9815	 0.5299	
 18339	 1.1340	-0.2493	-0.0004	 0.0000	 1.6203	 0.0785	 2.7236	 0.4801	 1.7958	 0.3345	30.0993	-44.4008	 1.4419	 0.0083	 1.9815	 0.5299	
 18340	 1.1340	-0.2493	-0.0004	 0.0000	 1.6267	 0.0690	 2.7364	 0.4612	 1.8086	 0.3156	30.0993	-44.4008	 1.4283	 0.0132	 1.9679	 0.5348	
 18341	 1.1021	-0.2021	-0.0004	 0.0000	 1.6612	 0.0636	 2.7364	 0.4612	 1.8086	 0.3156	30.0993	-44.4008	 1.4347	 0.0038	 1.9670	 0.5209	
 18342	 0.8389	-0.1774	-0.0004	 0.0000	 1.6050	 0.0556	 2.5439	 0.5029	 1.7877	 0.3161	30.0993	-44.4008	 1.4275	-0.0007	 1.9398	 0.5309	
 18343	 0.8389	-0.1774	-0.0004	 0.0000	 1.5769	 0.0516	 2.5078	 0.4805	 1.7941	 0.3066	30.0993	-44.4008	 1.4066	-0.0002	 1.9262	 0.5358	
 18344	 0.8389	-0.1774	-0.0004	 0.0000	 1.5833	 0.0422	 2.4516	 0.4725	 1.7668	 0.3166	30.0993	-44.4008	 1.3858	 0.0003	 1.9253	 0.5219	
 18345	 0.8389	-0.1774	-0.0004	 0.0000	 1.5288	 0.0620	 2.3835	 0.4973	 1.7524	 0.3076	30.0993	-44.4008	 1.3785	-0.0042	 1.9117	 0.5269	
 18346	 0.9705	-0.1898	-0.0004	 0.0000	 1.5833	 0.0422	 2.4516	 0.4725	 1.7251	 0.3175	30.0993	-44.4008	 1.3577	-0.0037	 1.8972	 0.5179	
 18347	 1.0025	-0.2370	-0.0004	 0.0000	 1.5416	 0.0431	 2.3963	 0.4784	 1.7251	 0.3175	30.0993	-44.4008	 1.3368	-0.0032	 1.8764	 0.5184	
 18348	 1.0025	-0.2370	-0.0004	 0.0000	 1.5071	 0.0486	 2.4091	 0.4595	 1.7042	 0.3180	30.0993	-44.4008	 1.3087	-0.0072	 1.8627	 0.5234	
 18349	 0.8389	-0.1774	-0.0004	 0.0000	 1.4854	 0.0352	 2.3537	 0.4655	 1.6634	 0.3329	30.0993	-44.4008	 1.3079	-0.0211	 1.8555	 0.5189	
 18350	 0.8389	-0.1774	-0.0004	 0.0000	 1.4573	 0.0312	 2.2847	 0.4764	 1.6634	 0.3329	30.0993	-44.4008	 1.2734	-0.0157	 1.8346	 0.5194	
 18351	 0.8389	-0.1774	-0.0004	 0.0000	 1.4092	 0.0416	 2.2294	 0.4823	 1.6489	 0.3239	30.0993	-44.4008	 1.2589	-0.0246	 1.8210	 0.5243	
 18352	 0.8389	-0.1774	-0.0004	 0.0000	 1.3811	 0.0376	 2.2550	 0.4445	 1.6280	 0.3244	30.0993	-44.4008	 1.2381	-0.0242	 1.8202	 0.5104	
 18353	 0.9705	-0.1898	-0.0004	 0.0000	 1.4220	 0.0227	 2.2550	 0.4445	 1.5927	 0.3160	30.0993	-44.4008	 1.2172	-0.0237	 1.7929	 0.5203	
 18354	 1.1340	-0.2493	-0.0004	 0.0000	 1.4092	 0.0416	 2.3359	 0.4009	 1.5846	 0.2976	30.0993	-44.4008	 1.2027	-0.0326	 1.7648	 0.5163	
 18355	 1.0025	-0.2370	-0.0004	 0.0000	 1.3811	 0.0376	 2.2806	 0.4068	 1.5566	 0.2936	30.8159	-45.4580	 1.1819	-0.0321	 1.7504	 0.5074	
 18356	 1.0281	-0.2747	-0.0004	 0.0000	 1.3594	 0.0242	 2.2380	 0.3938	 1.5421	 0.2846	30.8159	-45.4580	 1.1538	-0.0361	 1.7223	 0.5034	
 18357	 1.0281	-0.2747	-0.0004	 0.0000	 1.3377	 0.0107	 2.1826	 0.3998	 1.5421	 0.2846	30.0993	-44.4008	 1.1329	-0.0357	 1.7150	 0.4989	
 18358	 0.8965	-0.2624	-0.0004	 0.0000	 1.3024	 0.0023	 2.0583	 0.4166	 1.5212	 0.2851	30.0993	-44.4008	 1.1048	-0.0396	 1.6869	 0.4949	
 18359	 0.8965	-0.2624	-0.0004	 0.0000	 1.2679	 0.0077	 2.0030	 0.4225	 1.5148	 0.2946	29.3314	-43.2682	 1.0904	-0.0486	 1.6869	 0.4949	
 18360	 0.8965	-0.2624	-0.0004	 0.0000	 1.1989	 0.0186	 1.9604	 0.4096	 1.4940	 0.2950	29.3314	-43.2682	 1.0623	-0.0526	 1.6661	 0.4954	
 18361	 0.8645	-0.2152	-0.0004	 0.0000	 1.1989	 0.0186	 1.9604	 0.4096	 1.4859	 0.2766	29.3314	-43.2682	 1.0342	-0.0566	 1.6589	 0.4909	
 18362	 0.7010	-0.1556	-0.0004	 0.0000	 1.1636	 0.0101	 1.8369	 0.4403	 1.4795	 0.2861	28.5060	-42.0505	 1.0061	-0.0606	 1.6452	 0.4959	
 18363	 0.8389	-0.1774	-0.0004	 0.0000	 1.1699	 0.0007	 1.8497	 0.4215	 1.4650	 0.2771	28.5060	-42.0505	 0.9708	-0.0690	 1.6171	 0.4919	
 18364	 0.7010	-0.1556	-0.0004	 0.0000	 1.1010	 0.0116	 1.8625	 0.4026	 1.4506	 0.2682	29.3314	-43.2682	 0.9427	-0.0730	 1.6027	 0.4830	
 18365	 0.7010	-0.1556	-0.0004	 0.0000	 1.0793	-0.0018	 1.7943	 0.4274	 1.4506	 0.2682	28.5060	-42.0505	 0.9146	-0.0770	 1.5954	 0.4785	
 18366	 0.7010	-0.1556	-0.0004	 0.0000	 1.0793	-0.0018	 1.8497	 0.4215	 1.4297	 0.2687	29.3314	-43.2682	 0.9073	-0.0815	 1.5818	 0.4834	
 18367	 0.7329	-0.2028	-0.0004	 0.0000	 1.0793	-0.0018	 1.8922	 0.4344	 1.4506	 0.2682	29.3314	-43.2682	 0.9146	-0.0770	 1.5890	 0.4879	
 18368	 0.6754	-0.1179	-0.0004	 0.0000	 1.1419	-0.0033	 2.0455	 0.4355	 1.4378	 0.2871	30.0993	-44.4008	 0.9427	-0.0730	 1.6035	 0.4969	
 18369	 0.6754	-0.1179	-0.0004	 0.0000	 1.1508	 0.0290	 2.1442	 0.4564	 1.4667	 0.3050	29.3314	-43.2682	 0.9925	-0.0556	 1.6661	 0.4954	
 18370	 0.6754	-0.1179	-0.0004	 0.0000	 1.2206	 0.0320	 2.2294	 0.4823	 1.4956	 0.3229	30.0993	-44.4008	 1.0486	-0.0476	 1.7150	 0.4989	
 18371	 0.6754	-0.1179	-0.0004	 0.0000	 1.2704	 0.0495	 2.3409	 0.4844	 1.5310	 0.3313	30.0993	-44.4008	 1.1121	-0.0352	 1.7640	 0.5024	
 18372	 0.9705	-0.1898	-0.0004	 0.0000	 1.3466	 0.0430	 2.4388	 0.4914	 1.6008	 0.3344	30.0993	-44.4008	 1.1755	-0.0227	 1.7929	 0.5203	
 18373	 0.9705	-0.1898	-0.0004	 0.0000	 1.3811	 0.0376	 2.4260	 0.5102	 1.6489	 0.3239	30.0993	-44.4008	 1.2317	-0.0147	 1.8346	 0.5194	
 18374	 1.1021	-0.2021	-0.0004	 0.0000	 1.4445	 0.0501	 2.4950	 0.4994	 1.6570	 0.3423	30.0993	-44.4008	 1.2806	-0.0112	 1.8700	 0.5278	
 18375	 1.2400	-0.2239	-0.0004	 0.0000	 1.5199	 0.0297	 2.5312	 0.5217	 1.6851	 0.3463	29.3314	-43.2682	 1.3023	 0.0022	 1.9117	 0.5269	
 18376	 1.3396	-0.1891	-0.0004	 0.0000	 1.5833	 0.0422	 2.6555	 0.5049	 1.7059	 0.3458	30.0993	-44.4008	 1.3440	 0.0012	 1.9253	 0.5219	
 18377	 1.3396	-0.1891	-0.0004	 0.0000	 1.6178	 0.0367	 2.6427	 0.5238	 1.7540	 0.3354	29.3314	-43.2682	 1.3649	 0.0008	 1.9534	 0.5259	
 18378	 1.1760	-0.1295	-0.0004	 0.0000	 1.6178	 0.0367	 2.6427	 0.5238	 1.7813	 0.3255	29.3314	-43.2682	 1.3858	 0.0003	 1.9606	 0.5304	
 18379	 1.1504	-0.0918	-0.0004	 0.0000	 1.6178	 0.0367	 2.6427	 0.5238	 1.7958	 0.3345	29.3314	-43.2682	 1.3930	 0.0048	 1.9542	 0.5398	
 18380	 1.1760	-0.1295	-0.0004	 0.0000	 1.5769	 0.0516	 2.5865	 0.5158	 1.7894	 0.3439	29.3314	-43.2682	 1.4002	 0.0092	 1.9679	 0.5348	
 18381	 1.1760	-0.1295	-0.0004	 0.0000	 1.6178	 0.0367	 2.5865	 0.5158	 1.7894	 0.3439	29.3314	-43.2682	 1.4074	 0.0137	 1.9679	 0.5348	
 18382	 1.1760	-0.1295	-0.0004	 0.0000	 1.6050	 0.0556	 2.5865	 0.5158	 1.7621	 0.3538	30.0993	-44.4008	 1.4211	 0.0087	 1.9679	 0.5348	
 18383	 1.1504	-0.0918	-0.0004	 0.0000	 1.6050	 0.0556	 2.6811	 0.4672	 1.7621	 0.3538	30.0993	-44.4008	 1.4211	 0.0087	 1.9815	 0.5299	
 18384	 1.3140	-0.1513	-0.0004	 0.0000	 1.5986	 0.0650	 2.6811	 0.4672	 1.8175	 0.3479	29.3314	-43.2682	 1.4419	 0.0083	 1.9751	 0.5393	
 18385	 1.3140	-0.1513	-0.0004	 0.0000	 1.5986	 0.0650	 2.6811	 0.4672	 1.7766	 0.3628	30.0993	-44.4008	 1.4419	 0.0083	 1.9815	 0.5299	
 18386	 1.3396	-0.1891	-0.0004	 0.0000	 1.5641	 0.0705	 2.6121	 0.4780	 1.8175	 0.3479	30.0993	-44.4008	 1.4492	 0.0127	 1.9815	 0.5299	
 18387	 1.3396	-0.1891	-0.0004	 0.0000	 1.5096	 0.0903	 2.6121	 0.4780	 1.8175	 0.3479	30.0993	-44.4008	 1.4492	 0.0127	 1.9751	 0.5393	
 18388	 1.3396	-0.1891	-0.0004	 0.0000	 1.5224	 0.0715	 2.6121	 0.4780	 1.7894	 0.3439	30.8159	-45.4580	 1.4355	 0.0177	 1.9815	 0.5299	
 18389	 1.4912	-0.2158	-0.0004	 0.0000	 1.5641	 0.0705	 2.6121	 0.4780	 1.7702	 0.3722	30.0993	-44.4008	 1.4492	 0.0127	 1.9687	 0.5488	
 18390	 1.4912	-0.2158	-0.0004	 0.0000	 1.5641	 0.0705	 2.5631	 0.4745	 1.7702	 0.3722	30.0993	-44.4008	 1.4283	 0.0132	 1.9751	 0.5393	
 18391	 1.3140	-0.1513	-0.0004	 0.0000	 1.5641	 0.0705	 2.5078	 0.4805	 1.7702	 0.3722	30.0993	-44.4008	 1.4211	 0.0087	 1.9679	 0.5348	
 18392	 1.4592	-0.1686	-0.0004	 0.0000	 1.6050	 0.0556	 2.5759	 0.4557	 1.7702	 0.3722	30.0993	-44.4008	 1.4074	 0.0137	 1.9406	 0.5448	
 18393	 1.2820	-0.1041	-0.0004	 0.0000	 1.5769	 0.0516	 2.5206	 0.4616	 1.7702	 0.3722	29.3314	-43.2682	 1.4002	 0.0092	 1.9470	 0.5353	
 18394	 1.1504	-0.0918	-0.0004	 0.0000	 1.5288	 0.0620	 2.4516	 0.4725	 1.7493	 0.3727	29.3314	-43.2682	 1.3930	 0.0048	 1.9262	 0.5358	
 18395	 1.1504	-0.0918	-0.0004	 0.0000	 1.5007	 0.0580	 2.3963	 0.4784	 1.7493	 0.3727	29.3314	-43.2682	 1.3721	 0.0052	 1.9189	 0.5313	
 18396	 1.3396	-0.1891	-0.0004	 0.0000	 1.5071	 0.0486	 2.4091	 0.4595	 1.7685	 0.3444	29.3314	-43.2682	 1.3513	 0.0057	 1.9253	 0.5219	
 18397	 1.3396	-0.1891	-0.0004	 0.0000	 1.5071	 0.0486	 2.4218	 0.4407	 1.7332	 0.3359	30.8159	-45.4580	 1.3440	 0.0012	 1.9109	 0.5129	
 18398	 1.3396	-0.1891	-0.0004	 0.0000	 1.4790	 0.0446	 2.3537	 0.4655	 1.7396	 0.3265	30.8159	-45.4580	 1.3159	-0.0027	 1.8836	 0.5229	
 18399	 1.3140	-0.1513	-0.0004	 0.0000	 1.4662	 0.0635	 2.4218	 0.4407	 1.7123	 0.3364	31.4878	-46.4491	 1.2951	-0.0023	 1.8627	 0.5234	
 18400	 1.3396	-0.1891	-0.0004	 0.0000	 1.4445	 0.0501	 2.3537	 0.4655	 1.6851	 0.3463	31.4878	-46.4491	 1.2806	-0.0112	 1.8555	 0.5189	
 18401	 1.3396	-0.1891	-0.0004	 0.0000	 1.4028	 0.0510	 2.3665	 0.4466	 1.6570	 0.3423	30.8159	-45.4580	 1.2734	-0.0157	 1.8346	 0.5194	
 18402	 1.4912	-0.2158	-0.0004	 0.0000	 1.4092	 0.0416	 2.3665	 0.4466	 1.6442	 0.3612	30.0993	-44.4008	 1.2589	-0.0246	 1.8210	 0.5243	
 18403	 1.2820	-0.1041	-0.0004	 0.0000	 1.3811	 0.0376	 2.2975	 0.4575	 1.6169	 0.3711	30.0993	-44.4008	 1.2381	-0.0242	 1.8065	 0.5154	
 18404	 1.3140	-0.1513	-0.0004	 0.0000	 1.3466	 0.0430	 2.2422	 0.4634	 1.6169	 0.3711	29.3314	-43.2682	 1.2172	-0.0237	 1.7929	 0.5203	
 18405	 1.3140	-0.1513	-0.0004	 0.0000	 1.3185	 0.0390	 2.2550	 0.4445	 1.6024	 0.3622	30.0993	-44.4008	 1.1755	-0.0227	 1.7721	 0.5208	
