trial2,4,1,19,2187,113897,116474,248.1 662 278 232.697 656 396 213.103 759 508 343.043 411 565 336.997 742 481 ,Summary,NA,NA,NA,119165,0.37
trial2,4,1,20,2291,119847,122478,78.7981 728 427 84.4229 635 453 327.564 896 380 205.982 493 482 169.037 784 390 ,Click1,0,604,459,123180,NA
trial2,4,1,20,2291,119847,122478,78.7981 728 427 84.4229 635 453 327.564 896 380 205.982 493 482 169.037 784 390 ,Click1,1,729,420,123681,NA
trial2,4,1,20,2291,119847,122478,78.7981 728 427 84.4229 635 453 327.564 896 380 205.982 493 482 169.037 784 390 ,Click1,2,813,382,124194,NA
trial2,4,1,20,2291,119847,122478,78.7981 728 427 84.4229 635 453 327.564 896 380 205.982 493 482 169.037 784 390 ,Click1,3,885,377,124607,NA
trial2,4,1,20,2291,119847,122478,78.7981 728 427 84.4229 635 453 327.564 896 380 205.982 493 482 169.037 784 390 ,Click1,4,433,478,125296,NA
trial2,4,1,20,2291,119847,122478,78.7981 728 427 84.4229 635 453 327.564 896 380 205.982 493 482 169.037 784 390 ,Summary,NA,NA,NA,125304,0.29
trial2,4,1,21,2447,126026,129782,196.516 762 296 303.35 867 310 41.1195 604 254 332.045 530 383 158.899 705 365 ,Click1,0,602,243,130454,NA
trial2,4,1,21,2447,126026,129782,196.516 762 296 303.35 867 310 41.1195 604 254 332.045 530 383 158.899 705 365 ,Click1,1,535,369,131049,NA
trial2,4,1,21,2447,126026,129782,196.516 762 296 303.35 867 310 41.1195 604 254 332.045 530 383 158.899 705 365 ,Click1,2,699,355,131593,NA
trial2,4,1,21,2447,126026,129782,196.516 762 296 303.35 867 310 41.1195 604 254 332.045 530 383 158.899 705 365 ,Click1,3,725,268,132195,NA
trial2,4,1,21,2447,126026,129782,196.516 762 296 303.35 867 310 41.1195 604 254 332.045 530 383 158.899 705 365 ,Click1,4,860,272,132723,NA
trial2,4,1,21,2447,126026,129782,196.516 762 296 303.35 867 310 41.1195 604 254 332.045 530 383 158.899 705 365 ,Summary,NA,NA,NA,132734,0.25
trial2,4,1,22,2607,133518,137373,76.8967 412 235 166.527 658 360 171.864 636 462 186.31 760 581 295.671 373 417 ,Click1,0,428,240,138361,NA
trial2,4,1,22,2607,133518,137373,76.8967 412 235 166.527 658 360 171.864 636 462 186.31 760 581 295.671 373 417 ,Click1,1,400,410,138902,NA
trial2,4,1,22,2607,133518,137373,76.8967 412 235 166.527 658 360 171.864 636 462 186.31 760 581 295.671 373 417 ,Click1,2,637,371,139446,NA
trial2,4,1,22,2607,133518,137373,76.8967 412 235 166.527 658 360 171.864 636 462 186.31 760 581 295.671 373 417 ,Click1,3,643,462,139866,NA
trial2,4,1,22,2607,133518,137373,76.8967 412 235 166.527 658 360 171.864 636 462 186.31 760 581 295.671 373 417 ,Click1,4,724,538,140254,NA
trial2,4,1,22,2607,133518,137373,76.8967 412 235 166.527 658 360 171.864 636 462 186.31 760 581 295.671 373 417 ,Summary,NA,NA,NA,140266,0.26
trial2,4,1,23,2691,140778,142806,76.7546 425 430 349.298 522 406 189.077 438 475 186.89 567 533 182.383 478 567 ,Click1,0,429,427,144016,NA
trial2,4,1,23,2691,140778,142806,76.7546 425 430 349.298 522 406 189.077 438 475 186.89 567 533 182.383 478 567 ,Click1,1,443,480,144464,NA
trial2,4,1,23,2691,140778,142806,76.7546 425 430 349.298 522 406 189.077 438 475 186.89 567 533 182.383 478 567 ,Click1,2,474,605,145008,NA
trial2,4,1,23,2691,140778,142806,76.7546 425 430 349.298 522 406 189.077 438 475 186.89 567 533 182.383 478 567 ,Click1,3,553,431,145860,NA
trial2,4,1,23,2691,140778,142806,76.7546 425 430 349.298 522 406 189.077 438 475 186.89 567 533 182.383 478 567 ,Click1,4,612,574,146344,NA
trial2,4,1,23,2691,140778,142806,76.7546 425 430 349.298 522 406 189.077 438 475 186.89 567 533 182.383 478 567 ,Summary,NA,NA,NA,146363,0.3
trial2,4,1,24,2797,147058,149570,335.415 589 396 359.459 637 352 48.6913 716 246 137.2 683 322 362.672 455 583 ,Click1,0,739,220,150759,NA
trial2,4,1,24,2797,147058,149570,335.415 589 396 359.459 637 352 48.6913 716 246 137.2 683 322 362.672 455 583 ,Click1,1,700,315,151392,NA
trial2,4,1,24,2797,147058,149570,335.415 589 396 359.459 637 352 48.6913 716 246 137.2 683 322 362.672 455 583 ,Click1,2,640,342,151862,NA
trial2,4,1,24,2797,147058,149570,335.415 589 396 359.459 637 352 48.6913 716 246 137.2 683 322 362.672 455 583 ,Click1,3,600,375,152310,NA
trial2,4,1,24,2797,147058,149570,335.415 589 396 359.459 637 352 48.6913 716 246 137.2 683 322 362.672 455 583 ,Click1,4,424,562,153105,NA
trial2,4,1,24,2797,147058,149570,335.415 589 396 359.459 637 352 48.6913 716 246 137.2 683 322 362.672 455 583 ,Summary,NA,NA,NA,153119,0.25
trial2,5,3,25,2902,157070,159605,324.27 805 278 354.412 879 305 167.035 870 387 172.771 646 440 365.977 700 566 ,Click2,1,5,4,161098,0
trial2,5,3,25,2902,157070,159605,324.27 805 278 354.412 879 305 167.035 870 387 172.771 646 440 365.977 700 566 ,Click2,2,1,5,162450,0
trial2,5,3,26,2964,162451,163966,150.726 827 264 161.221 805 351 160.525 727 424 220.211 532 349 224.962 634 458 ,Click2,1,2,2,165154,1
