trial3,4,1,19,1942,120593,122630,154.816 691 270 62.1241 874 416 91.8444 475 525 359.022 825 481 327.172 584 414,Click1,1,610,395,123865,NA,,
trial3,4,1,19,1942,120593,122630,154.816 691 270 62.1241 874 416 91.8444 475 525 359.022 825 481 327.172 584 414,Click1,2,466,474,124456,NA,,
trial3,4,1,19,1942,120593,122630,154.816 691 270 62.1241 874 416 91.8444 475 525 359.022 825 481 327.172 584 414,Click1,3,782,495,125231,NA,,
trial3,4,1,19,1942,120593,122630,154.816 691 270 62.1241 874 416 91.8444 475 525 359.022 825 481 327.172 584 414,Click1,4,871,411,125852,NA,,
trial3,4,1,19,1942,120593,122630,154.816 691 270 62.1241 874 416 91.8444 475 525 359.022 825 481 327.172 584 414,Summary,NA,NA,NA,125872,0.37,,
trial3,4,1,20,2077,213464,217039,264.19 430 288 166.642 693 529 8.55167 777 575 81.5848 749 375 167.019 791 229,Click1,0,665,503,217888,NA,,
trial3,4,1,20,2077,213464,217039,264.19 430 288 166.642 693 529 8.55167 777 575 81.5848 749 375 167.019 791 229,Click1,1,759,558,218247,NA,,
trial3,4,1,20,2077,213464,217039,264.19 430 288 166.642 693 529 8.55167 777 575 81.5848 749 375 167.019 791 229,Click1,2,737,397,218857,NA,,
trial3,4,1,20,2077,213464,217039,264.19 430 288 166.642 693 529 8.55167 777 575 81.5848 749 375 167.019 791 229,Click1,3,800,276,219410,NA,,
trial3,4,1,20,2077,213464,217039,264.19 430 288 166.642 693 529 8.55167 777 575 81.5848 749 375 167.019 791 229,Click1,4,419,270,219989,NA,,
trial3,4,1,20,2077,213464,217039,264.19 430 288 166.642 693 529 8.55167 777 575 81.5848 749 375 167.019 791 229,Summary,NA,NA,NA,219998,0.32,,
trial3,4,1,21,2201,220523,223816,40.4066 624 394 337.756 428 569 192.79 742 512 200.995 672 529 182.284 469 264,Click1,0,619,381,224737,NA,,
trial3,4,1,21,2201,220523,223816,40.4066 624 394 337.756 428 569 192.79 742 512 200.995 672 529 182.284 469 264,Click1,1,642,520,225281,NA,,
trial3,4,1,21,2201,220523,223816,40.4066 624 394 337.756 428 569 192.79 742 512 200.995 672 529 182.284 469 264,Click1,2,716,514,225679,NA,,
trial3,4,1,21,2201,220523,223816,40.4066 624 394 337.756 428 569 192.79 742 512 200.995 672 529 182.284 469 264,Click1,3,428,524,226435,NA,,
trial3,4,1,21,2201,220523,223816,40.4066 624 394 337.756 428 569 192.79 742 512 200.995 672 529 182.284 469 264,Click1,4,448,255,227360,NA,,
trial3,4,1,21,2201,220523,223816,40.4066 624 394 337.756 428 569 192.79 742 512 200.995 672 529 182.284 469 264,Summary,NA,NA,NA,227376,0.28,,
trial3,4,1,22,2300,227883,230515,215.454 415 316 319.827 645 432 347.886 752 433 175.958 700 269 348.138 481 262,Click1,0,517,253,231345,NA,,
trial3,4,1,22,2300,227883,230515,215.454 415 316 319.827 645 432 347.886 752 433 175.958 700 269 348.138 481 262,Click1,1,430,305,231776,NA,,
trial3,4,1,22,2300,227883,230515,215.454 415 316 319.827 645 432 347.886 752 433 175.958 700 269 348.138 481 262,Click1,2,607,456,232380,NA,,
trial3,4,1,22,2300,227883,230515,215.454 415 316 319.827 645 432 347.886 752 433 175.958 700 269 348.138 481 262,Click1,3,734,279,232902,NA,,
trial3,4,1,22,2300,227883,230515,215.454 415 316 319.827 645 432 347.886 752 433 175.958 700 269 348.138 481 262,Click1,4,726,398,233337,NA,,
trial3,4,1,22,2300,227883,230515,215.454 415 316 319.827 645 432 347.886 752 433 175.958 700 269 348.138 481 262,Summary,NA,NA,NA,233348,0.36,,
trial3,4,1,23,2418,234078,237178,20.1927 663 435 202.123 527 330 136.648 735 503 126.649 459 423 366.844 786 240,Click1,0,527,320,237995,NA,,
trial3,4,1,23,2418,234078,237178,20.1927 663 435 202.123 527 330 136.648 735 503 126.649 459 423 366.844 786 240,Click1,1,462,398,238370,NA,,
trial3,4,1,23,2418,234078,237178,20.1927 663 435 202.123 527 330 136.648 735 503 126.649 459 423 366.844 786 240,Click1,2,670,414,238846,NA,,
trial3,4,1,23,2418,234078,237178,20.1927 663 435 202.123 527 330 136.648 735 503 126.649 459 423 366.844 786 240,Click1,3,752,489,239353,NA,,
trial3,4,1,23,2418,234078,237178,20.1927 663 435 202.123 527 330 136.648 735 503 126.649 459 423 366.844 786 240,Click1,4,813,262,239904,NA,,
trial3,4,1,23,2418,234078,237178,20.1927 663 435 202.123 527 330 136.648 735 503 126.649 459 423 366.844 786 240,Summary,NA,NA,NA,239914,0.23,,
trial3,4,1,24,2523,240683,243495,120.584 601 253 83.9825 539 535 229.515 566 355 258.084 379 409 352.335 725 242,Click1,0,591,268,244328,NA,,
trial3,4,1,24,2523,240683,243495,120.584 601 253 83.9825 539 535 229.515 566 355 258.084 379 409 352.335 725 242,Click1,1,568,353,244713,NA,,
trial3,4,1,24,2523,240683,243495,120.584 601 253 83.9825 539 535 229.515 566 355 258.084 379 409 352.335 725 242,Click1,2,719,235,245321,NA,,
trial3,4,1,24,2523,240683,243495,120.584 601 253 83.9825 539 535 229.515 566 355 258.084 379 409 352.335 725 242,Click1,3,549,521,245961,NA,,
trial3,4,1,24,2523,240683,243495,120.584 601 253 83.9825 539 535 229.515 566 355 258.084 379 409 352.335 725 242,Click1,4,417,413,246461,NA,,
trial3,4,1,24,2523,240683,243495,120.584 601 253 83.9825 539 535 229.515 566 355 258.084 379 409 352.335 725 242,Summary,NA,NA,NA,246473,0.17,,
trial3,5,3,25,2621,250423,252983,116.09 465 462 348.858 723 491 191.24 735 535 132.761 771 309 156.534 897 245,Click2,1,3,3,254401,1,,
trial3,5,3,25,2621,250423,252983,116.09 465 462 348.858 723 491 191.24 735 535 132.761 771 309 156.534 897 245,Click2,2,5,5,255267,1,,
trial3,5,3,26,2739,255268,258625,315.059 708 477 179.775 618 341 364.606 553 293 33.034 493 261 13.9261 490 469,Click2,1,3,3,259728,1,,
