trial6,4,1,17,1775,102925,104487,263.753 815 479 193.748 582 282 266.802 395 331 51.7992 438 339 41.9931 886 519 ,Click1,0,588,271,105276,NA
trial6,4,1,17,1775,102925,104487,263.753 815 479 193.748 582 282 266.802 395 331 51.7992 438 339 41.9931 886 519 ,Click1,1,458,337,105754,NA
trial6,4,1,17,1775,102925,104487,263.753 815 479 193.748 582 282 266.802 395 331 51.7992 438 339 41.9931 886 519 ,Click1,2,393,313,106196,NA
trial6,4,1,17,1775,102925,104487,263.753 815 479 193.748 582 282 266.802 395 331 51.7992 438 339 41.9931 886 519 ,Click1,3,763,544,106847,NA
trial6,4,1,17,1775,102925,104487,263.753 815 479 193.748 582 282 266.802 395 331 51.7992 438 339 41.9931 886 519 ,Click1,4,844,486,107216,NA
trial6,4,1,17,1775,102925,104487,263.753 815 479 193.748 582 282 266.802 395 331 51.7992 438 339 41.9931 886 519 ,Summary,NA,NA,NA,107231,0.3
trial6,4,1,18,1859,107812,110100,146.313 763 261 5.96437 511 282 28.0675 552 374 171.911 550 513 109.444 798 377 ,Click1,0,759,258,111022,NA
trial6,4,1,18,1859,107812,110100,146.313 763 261 5.96437 511 282 28.0675 552 374 171.911 550 513 109.444 798 377 ,Click1,1,780,375,111442,NA
trial6,4,1,18,1859,107812,110100,146.313 763 261 5.96437 511 282 28.0675 552 374 171.911 550 513 109.444 798 377 ,Click1,2,500,267,112126,NA
trial6,4,1,18,1859,107812,110100,146.313 763 261 5.96437 511 282 28.0675 552 374 171.911 550 513 109.444 798 377 ,Click1,3,561,362,112531,NA
trial6,4,1,18,1859,107812,110100,146.313 763 261 5.96437 511 282 28.0675 552 374 171.911 550 513 109.444 798 377 ,Click1,4,505,469,112972,NA
trial6,4,1,18,1859,107812,110100,146.313 763 261 5.96437 511 282 28.0675 552 374 171.911 550 513 109.444 798 377 ,Summary,NA,NA,NA,112987,0.25
trial6,4,1,19,1941,113605,115741,148.171 603 397 18.6911 712 340 23.4406 742 462 334.256 688 469 152.128 672 506 ,Click1,0,731,326,116455,NA
trial6,4,1,19,1941,113605,115741,148.171 603 397 18.6911 712 340 23.4406 742 462 334.256 688 469 152.128 672 506 ,Click1,1,621,371,116866,NA
trial6,4,1,19,1941,113605,115741,148.171 603 397 18.6911 712 340 23.4406 742 462 334.256 688 469 152.128 672 506 ,Click1,2,742,434,117515,NA
trial6,4,1,19,1941,113605,115741,148.171 603 397 18.6911 712 340 23.4406 742 462 334.256 688 469 152.128 672 506 ,Click1,3,702,428,117867,NA
trial6,4,1,19,1941,113605,115741,148.171 603 397 18.6911 712 340 23.4406 742 462 334.256 688 469 152.128 672 506 ,Click1,4,649,494,118160,NA
trial6,4,1,19,1941,113605,115741,148.171 603 397 18.6911 712 340 23.4406 742 462 334.256 688 469 152.128 672 506 ,Summary,NA,NA,NA,118173,0.31
trial6,4,1,20,2064,118824,122136,326.454 475 520 75.2687 846 344 169.912 797 553 180.772 757 419 345.169 599 552 ,Click1,0,871,322,122745,NA
trial6,4,1,20,2064,118824,122136,326.454 475 520 75.2687 846 344 169.912 797 553 180.772 757 419 345.169 599 552 ,Click1,1,760,412,123250,NA
trial6,4,1,20,2064,118824,122136,326.454 475 520 75.2687 846 344 169.912 797 553 180.772 757 419 345.169 599 552 ,Click1,2,783,529,123614,NA
trial6,4,1,20,2064,118824,122136,326.454 475 520 75.2687 846 344 169.912 797 553 180.772 757 419 345.169 599 552 ,Click1,3,527,533,124224,NA
trial6,4,1,20,2064,118824,122136,326.454 475 520 75.2687 846 344 169.912 797 553 180.772 757 419 345.169 599 552 ,Click1,4,481,481,124629,NA
trial6,4,1,20,2064,118824,122136,326.454 475 520 75.2687 846 344 169.912 797 553 180.772 757 419 345.169 599 552 ,Summary,NA,NA,NA,124639,0.35
trial6,4,1,21,2140,125190,127394,334.209 663 413 196.833 815 395 176.189 582 557 3.66398 432 215 366.436 813 524 ,Click1,0,461,231,128250,NA
trial6,4,1,21,2140,125190,127394,334.209 663 413 196.833 815 395 176.189 582 557 3.66398 432 215 366.436 813 524 ,Click1,1,712,423,128824,NA
trial6,4,1,21,2140,125190,127394,334.209 663 413 196.833 815 395 176.189 582 557 3.66398 432 215 366.436 813 524 ,Click1,2,842,414,129251,NA
trial6,4,1,21,2140,125190,127394,334.209 663 413 196.833 815 395 176.189 582 557 3.66398 432 215 366.436 813 524 ,Click1,3,821,526,129688,NA
trial6,4,1,21,2140,125190,127394,334.209 663 413 196.833 815 395 176.189 582 557 3.66398 432 215 366.436 813 524 ,Click1,4,522,525,130249,NA
trial6,4,1,21,2140,125190,127394,334.209 663 413 196.833 815 395 176.189 582 557 3.66398 432 215 366.436 813 524 ,Summary,NA,NA,NA,130264,0.38
trial6,4,1,22,2270,131164,134623,164.623 576 386 -2.40066 644 313 212.741 628 572 168.32 359 221 283.423 938 296 ,Click1,0,658,312,135333,NA
trial6,4,1,22,2270,131164,134623,164.623 576 386 -2.40066 644 313 212.741 628 572 168.32 359 221 283.423 938 296 ,Click1,1,590,362,135722,NA
trial6,4,1,22,2270,131164,134623,164.623 576 386 -2.40066 644 313 212.741 628 572 168.32 359 221 283.423 938 296 ,Click1,2,369,220,136397,NA
trial6,4,1,22,2270,131164,134623,164.623 576 386 -2.40066 644 313 212.741 628 572 168.32 359 221 283.423 938 296 ,Click1,3,628,564,137154,NA
trial6,4,1,22,2270,131164,134623,164.623 576 386 -2.40066 644 313 212.741 628 572 168.32 359 221 283.423 938 296 ,Click1,4,921,322,137850,NA
trial6,4,1,22,2270,131164,134623,164.623 576 386 -2.40066 644 313 212.741 628 572 168.32 359 221 283.423 938 296 ,Summary,NA,NA,NA,137866,0.18
trial6,4,1,23,2338,138384,140208,179.339 401 417 -10.1279 820 313 325.774 577 451 16.8618 498 274 113.818 834 424 ,Click1,0,820,307,141198,NA
trial6,4,1,23,2338,138384,140208,179.339 401 417 -10.1279 820 313 325.774 577 451 16.8618 498 274 113.818 834 424 ,Click1,1,813,379,141571,NA
trial6,4,1,23,2338,138384,140208,179.339 401 417 -10.1279 820 313 325.774 577 451 16.8618 498 274 113.818 834 424 ,Click1,2,504,257,142197,NA
trial6,4,1,23,2338,138384,140208,179.339 401 417 -10.1279 820 313 325.774 577 451 16.8618 498 274 113.818 834 424 ,Click1,3,567,489,142706,NA
trial6,4,1,23,2338,138384,140208,179.339 401 417 -10.1279 820 313 325.774 577 451 16.8618 498 274 113.818 834 424 ,Click1,4,463,369,143119,NA
trial6,4,1,23,2338,138384,140208,179.339 401 417 -10.1279 820 313 325.774 577 451 16.8618 498 274 113.818 834 424 ,Summary,NA,NA,NA,143133,0.39
trial6,4,1,24,2444,143580,146335,329.4 564 524 141.098 714 488 324.509 795 289 29.9804 753 364 178.289 607 538 ,Click1,0,699,489,147159,NA
trial6,4,1,24,2444,143580,146335,329.4 564 524 141.098 714 488 324.509 795 289 29.9804 753 364 178.289 607 538 ,Click1,1,604,507,147564,NA
trial6,4,1,24,2444,143580,146335,329.4 564 524 141.098 714 488 324.509 795 289 29.9804 753 364 178.289 607 538 ,Click1,2,534,516,147945,NA
trial6,4,1,24,2444,143580,146335,329.4 564 524 141.098 714 488 324.509 795 289 29.9804 753 364 178.289 607 538 ,Click1,3,786,356,148536,NA
trial6,4,1,24,2444,143580,146335,329.4 564 524 141.098 714 488 324.509 795 289 29.9804 753 364 178.289 607 538 ,Click1,4,825,244,149179,NA
trial6,4,1,24,2444,143580,146335,329.4 564 524 141.098 714 488 324.509 795 289 29.9804 753 364 178.289 607 538 ,Summary,NA,NA,NA,149194,0.33
trial6,5,3,25,2545,150774,153401,41.4072 552 343 19.4017 890 565 105.928 778 405 225.019 688 566 19.4033 483 265 ,Click2,1,5,1,154803,0
trial6,5,3,25,2545,150774,153401,41.4072 552 343 19.4017 890 565 105.928 778 405 225.019 688 566 19.4033 483 265 ,Click2,2,1,2,155654,0
trial6,5,3,26,2608,155655,157458,19.8968 662 469 183.783 715 553 347.076 435 383 57.9897 385 258 11.4163 643 330 ,Click2,1,5,5,158457,1
trial6,5,3,26,2608,155655,157458,19.8968 662 469 183.783 715 553 347.076 435 383 57.9897 385 258 11.4163 643 330 ,Click2,2,3,4,159580,0
trial6,5,3,27,2667,159581,161124,6.92869 807 497 182.257 565 545 358.201 580 357 53.6635 455 386 203.653 681 335 ,Click2,1,2,2,162432,1
trial6,5,3,27,2667,159581,161124,6.92869 807 497 182.257 565 545 358.201 580 357 53.6635 455 386 203.653 681 335 ,Click2,2,1,1,163556,1
trial6,5,3,28,2755,163557,165925,211.147 752 449 323.68 624 494 180.701 649 321 285.89 533 440 114.719 521 273 ,Click2,1,1,1,167011,1
trial6,5,3,28,2755,163557,165925,211.147 752 449 323.68 624 494 180.701 649 321 285.89 533 440 114.719 521 273 ,Click2,2,2,2,167776,1
trial6,5,3,29,2874,167779,171059,140.802 489 481 183.76 790 286 6.37277 675 268 339.47 378 579 335.682 442 560 ,Click2,1,4,4,172340,1
trial6,5,3,29,2874,167779,171059,140.802 489 481 183.76 790 286 6.37277 675 268 339.47 378 579 335.682 442 560 ,Click2,2,5,5,173021,1
trial6,5,3,30,3001,173023,176477,16.1895 748 402 107.091 576 506 38.931 362 246 353.979 713 520 347.235 644 261 ,Click2,1,5,5,177587,1
trial6,5,3,30,3001,173023,176477,16.1895 748 402 107.091 576 506 38.931 362 246 353.979 713 520 347.235 644 261 ,Click2,2,3,3,178690,1
trial6,5,3,31,3072,178691,180814,175.495 776 431 292.957 693 334 43.8847 509 393 186.837 758 493 127.235 747 248 ,Click2,1,1,1,182223,1
trial6,5,3,31,3072,178691,180814,175.495 776 431 292.957 693 334 43.8847 509 393 186.837 758 493 127.235 747 248 ,Click2,2,2,2,182893,1
trial6,5,3,32,3136,182896,184588,173.862 610 441 363.781 806 228 40.3267 625 511 176.697 593 482 211.305 762 403 ,Click2,1,3,4,186181,0
trial6,5,3,32,3136,182896,184588,173.862 610 441 363.781 806 228 40.3267 625 511 176.697 593 482 211.305 762 403 ,Click2,2,4,3,187296,0
trial6,5,3,33,3249,187297,190262,9.65726 773 462 150.482 711 319 238.335 575 439 311.766 796 363 171.08 728 374 ,Click2,1,3,3,192192,1
trial6,5,3,33,3249,187297,190262,9.65726 773 462 150.482 711 319 238.335 575 439 311.766 796 363 171.08 728 374 ,Click2,2,5,2,194397,0
trial6,5,3,34,3337,194401,196764,239.776 900 415 323.046 790 274 220.567 431 257 140.184 748 370 365.781 615 296 ,Click2,1,2,2,197849,1
trial6,5,3,34,3337,194401,196764,239.776 900 415 323.046 790 274 220.567 431 257 140.184 748 370 365.781 615 296 ,Click2,2,5,5,198762,1
trial6,5,3,35,3409,198763,200683,138.86 765 472 144.427 843 252 18.1675 584 302 132.242 605 489 137.758 533 413 ,Click2,1,2,2,201967,1
trial6,5,3,35,3409,198763,200683,138.86 765 472 144.427 843 252 18.1675 584 302 132.242 605 489 137.758 533 413 ,Click2,2,1,1,203357,1
trial6,5,3,36,3525,203358,206395,278.562 646 460 156.442 586 404 82.6876 791 387 341.186 627 502 347.818 612 528 ,Click2,1,5,5,208266,1
trial6,5,3,36,3525,203358,206395,278.562 646 460 156.442 586 404 82.6876 791 387 341.186 627 502 347.818 612 528 ,Click2,2,1,1,209841,1
trial6,5,3,37,3605,209842,211973,122.52 676 300 247.961 560 417 295.852 812 505 329.863 806 393 333.298 806 448 ,Click2,1,4,4,213099,1
trial6,5,3,37,3605,209842,211973,122.52 676 300 247.961 560 417 295.852 812 505 329.863 806 393 333.298 806 448 ,Click2,2,2,2,214032,1
trial6,5,3,38,3670,214034,215765,112.84 602 452 335.107 715 367 293.675 883 352 148.361 876 353 158.143 907 401 ,Click2,1,1,1,217001,1
trial6,5,3,38,3670,214034,215765,112.84 602 452 335.107 715 367 293.675 883 352 148.361 876 353 158.143 907 401 ,Click2,2,3,4,219692,0
trial6,5,3,39,3751,219694,221827,242.971 518 513 163.625 844 321 55.5211 539 347 309.704 710 442 266.699 648 486 ,Click2,1,3,3,223213,1
trial6,5,3,39,3751,219694,221827,242.971 518 513 163.625 844 321 55.5211 539 347 309.704 710 442 266.699 648 486 ,Click2,2,1,1,224130,1
trial6,6,5,40,3868,225745,228985,32.8637 434 207 170.593 529 363 180.935 699 229 165.272 672 306 201.824 686 505 ,ANGLE,5,686,505,68.1758,32,231318,36.1758
trial6,6,5,41,3936,231332,233156,13.7612 596 281 12.3939 423 391 34.9699 474 335 353.075 555 369 212.009 526 429 ,ANGLE,1,596,281,256.239,239,234588,17.2388
trial6,6,5,42,4022,234595,236919,27.4525 801 379 10.5572 639 462 328.172 687 449 246.713 876 452 62.921 544 436 ,ANGLE,1,801,379,242.547,244,238435,1.45254
trial6,6,5,43,4091,238443,240358,153.777 799 442 26.51 816 525 212.947 757 336 210.728 413 367 290.638 612 262 ,ANGLE,3,757,336,57.0528,39,241983,18.0528
trial6,6,5,44,4212,241986,245271,329.813 588 481 205.893 759 511 -8.53894 749 246 32.7837 477 299 282.882 722 413 ,ANGLE,4,477,299,237.216,230,246878,7.2163
trial6,6,5,45,4334,246888,250193,101.343 858 340 165.75 562 355 176.623 610 240 272.368 908 410 204.629 538 227 ,ANGLE,1,858,340,168.657,185,251854,16.3434
trial6,6,5,46,4418,251866,254141,258.917 823 492 12.6127 410 393 23.6542 574 270 171.316 779 322 4.95698 670 255 ,ANGLE,5,670,255,265.043,256,255759,9.04302
trial6,6,5,47,4498,255767,257979,115.495 809 287 3.38192 625 420 18.431 777 344 190.963 562 313 208.391 793 470 ,ANGLE,2,625,420,266.618,269,260195,2.38192
trial6,6,5,48,4621,260201,263503,220.151 609 385 214.303 560 333 1.43857 467 500 30.3114 540 382 160.178 480 551 ,ANGLE,2,560,333,55.6973,47,265199,8.69727
trial6,6,5,49,4769,265203,269177,18.3123 513 317 21.4821 530 290 307.204 552 452 13.2287 458 438 314.426 399 337 ,ANGLE,3,552,452,-37.2041,-31,272175,6.20412
trial6,6,5,50,4877,272184,275094,7.85752 509 346 36.0514 792 406 295.498 555 353 312.494 707 396 217.749 501 297 ,ANGLE,5,501,297,52.2509,55,277180,2.74906
trial6,6,5,51,4998,277185,280393,26.7228 814 429 169.57 551 473 323.782 581 312 77.5847 847 551 39.2503 536 312 ,ANGLE,4,847,551,192.415,227,282122,34.5847
trial6,6,5,52,5105,282126,285017,150.913 857 328 311.505 602 362 57.4513 468 214 246.649 697 340 35.8577 772 471 ,ANGLE,2,602,362,-41.5045,-56,286901,14.4955
trial6,6,5,53,5222,286906,290126,169.885 559 434 104.77 518 300 129.04 866 500 346.958 530 380 231.99 843 492 ,ANGLE,4,530,380,-76.958,266,291776,17.042
trial6,6,5,54,5302,291781,293936,321.675 377 531 24.5541 506 478 196.805 688 537 21.5794 427 305 16.5886 814 417 ,ANGLE,3,688,537,73.1949,52,295789,21.1949
trial6,7,3,55,5381,297085,299200,323.923 521 383 34.2625 688 578 133.897 612 343 8.93861 629 349 112.751 840 553 ,Click2,1,1,1,300830,1
trial6,7,3,55,5381,297085,299200,323.923 521 383 34.2625 688 578 133.897 612 343 8.93861 629 349 112.751 840 553 ,Click2,2,4,3,301892,0
trial6,7,3,56,5530,301893,305834,135.972 859 215 275.95 829 321 208.44 611 449 159.154 859 440 353.582 701 406 ,Click2,1,2,1,308219,0
trial6,7,3,56,5530,301893,305834,135.972 859 215 275.95 829 321 208.44 611 449 159.154 859 440 353.582 701 406 ,Click2,2,5,3,309439,0
trial6,7,3,57,5674,309441,313298,125.06 621 511 281.6 608 351 64.6862 386 317 147.975 891 453 263.975 883 350 ,Click2,1,1,2,314657,0
trial6,7,3,57,5674,309441,313298,125.06 621 511 281.6 608 351 64.6862 386 317 147.975 891 453 263.975 883 350 ,Click2,2,4,5,316092,0
trial6,7,3,58,5763,316094,318457,115.877 435 537 27.4038 560 258 49.0897 738 260 151.594 691 572 131.816 812 322 ,Click2,1,1,1,319647,1
trial6,7,3,58,5763,316094,318457,115.877 435 537 27.4038 560 258 49.0897 738 260 151.594 691 572 131.816 812 322 ,Click2,2,5,5,320810,1
trial6,7,1,59,5835,320811,322859,245.503 440 448 38.3864 729 359 54.6548 841 427 329.098 555 536 133.515 670 459 ,Click1,0,739,363,324461,NA
trial6,7,1,59,5835,320811,322859,245.503 440 448 38.3864 729 359 54.6548 841 427 329.098 555 536 133.515 670 459 ,Click1,1,838,430,324867,NA
trial6,7,1,59,5835,320811,322859,245.503 440 448 38.3864 729 359 54.6548 841 427 329.098 555 536 133.515 670 459 ,Click1,2,707,420,325277,NA
trial6,7,1,59,5835,320811,322859,245.503 440 448 38.3864 729 359 54.6548 841 427 329.098 555 536 133.515 670 459 ,Click1,3,489,541,325823,NA
trial6,7,1,59,5835,320811,322859,245.503 440 448 38.3864 729 359 54.6548 841 427 329.098 555 536 133.515 670 459 ,Click1,4,450,418,326313,NA
