OxySoft export of:	C:\Users\User\Desktop\Thesis\oxysoft_data\trial6
Export date:	2024/08/23 11:45:09
Start of measurement:	2024-08-23 11:34:01.518

Datafile sample rate:	50.00	Hz
Datafile duration:	640.940	s
Datafile total number of samples:	32047

Description:	

Optode-template:	OctaMon 2x4 channel
Optode distance (mm):	 35.00	35.00
Optode gradients (mm):	 -	-
DPF:	6.00	6.00

Device id:	16165
# Receivers:	2
# Light sources:	16
# ADC:	1

Light source wavelengths:
device	index	wavelength
1	1	850	nm
1	2	760	nm
1	3	850	nm
1	4	760	nm
1	5	850	nm
1	6	760	nm
1	7	850	nm
1	8	760	nm
1	9	850	nm
1	10	760	nm
1	11	850	nm
1	12	760	nm
1	13	850	nm
1	14	760	nm
1	15	850	nm
1	16	760	nm

Export sample rate:	50.00	Hz
Selected time span:	0	640.940
Selected time span (sample numbers):	0	32047


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (trial6)
3	Rx1-Tx1 HHb (trial6)
4	Rx1-Tx2 O2Hb (trial6)
5	Rx1-Tx2 HHb (trial6)
6	Rx1-Tx3 O2Hb (trial6)
7	Rx1-Tx3 HHb (trial6)
8	Rx1-Tx4 O2Hb (trial6)
9	Rx1-Tx4 HHb (trial6)
10	Rx2-Tx5 O2Hb (trial6)
11	Rx2-Tx5 HHb (trial6)
12	Rx2-Tx6 O2Hb (trial6)
13	Rx2-Tx6 HHb (trial6)
14	Rx2-Tx7 O2Hb (trial6)
15	Rx2-Tx7 HHb (trial6)
16	Rx2-Tx8 O2Hb (trial6)
17	Rx2-Tx8 HHb (trial6)
18	(Event)


1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
 16724	-5.9189	 0.5835	-0.0004	 0.0000	-1.1263	 0.4954	-3.4097	 0.2744	-2.6411	-0.1476	 7.7037	-11.3645	-1.1540	 0.2637	-1.7576	 0.1849	
 16725	-5.7962	 0.5389	-0.0004	 0.0000	-1.1544	 0.4914	-3.4442	 0.2798	-2.6411	-0.1476	-0.0004	 0.0000	-1.1677	 0.2687	-1.7640	 0.1943	
 16726	-5.8869	 0.5363	-0.0004	 0.0000	-1.1625	 0.4730	-3.5204	 0.2863	-2.6973	-0.1556	 7.7037	-11.3645	-1.1885	 0.2691	-1.7849	 0.1948	
 16727	-5.7642	 0.4917	-0.0004	 0.0000	-1.1480	 0.4819	-3.4314	 0.2610	-2.7181	-0.1551	15.4078	-22.7290	-1.2166	 0.2651	-1.7857	 0.1809	
 16728	-5.5901	 0.4923	-0.0004	 0.0000	-1.1135	 0.4765	-3.3905	 0.2461	-2.7326	-0.1641	17.8841	-26.3819	-1.2311	 0.2562	-1.8002	 0.1719	
 16729	-5.6991	 0.5320	-0.0004	 0.0000	-1.1071	 0.4670	-3.4314	 0.2610	-2.7262	-0.1735	17.8841	-26.3819	-1.2520	 0.2567	-1.8074	 0.1674	
 16730	-5.8869	 0.5363	-0.0004	 0.0000	-1.1753	 0.4918	-3.4314	 0.2610	-2.7262	-0.1735	17.8841	-26.3819	-1.2592	 0.2522	-1.8147	 0.1630	
 16731	-5.8869	 0.5363	-0.0004	 0.0000	-1.1970	 0.4784	-3.4795	 0.2714	-2.7053	-0.1740	15.4078	-22.7290	-1.2800	 0.2527	-1.8283	 0.1679	
 16732	-5.9703	 0.5383	-0.0004	 0.0000	-1.2395	 0.4655	-3.5702	 0.2688	-2.7326	-0.1641	12.2084	-18.0095	-1.2873	 0.2482	-1.8355	 0.1634	
 16733	-5.9447	 0.5005	-0.0004	 0.0000	-1.2676	 0.4615	-3.6119	 0.2698	-2.7262	-0.1735	12.2084	-18.0095	-1.3081	 0.2487	-1.8355	 0.1634	
 16734	-5.7642	 0.4917	-0.0004	 0.0000	-1.2395	 0.4655	-3.5574	 0.2500	-2.7615	-0.1820	15.4078	-22.7290	-1.3154	 0.2442	-1.8355	 0.1634	
 16735	-5.7962	 0.5389	-0.0004	 0.0000	-1.2187	 0.4650	-3.5357	 0.2634	-2.7343	-0.1919	15.4078	-22.7290	-1.3362	 0.2447	-1.8419	 0.1729	
 16736	-5.8218	 0.5766	-0.0004	 0.0000	-1.2315	 0.4839	-3.5076	 0.2674	-2.7343	-0.1919	17.8841	-26.3819	-1.3154	 0.2442	-1.8419	 0.1729	
 16737	-5.7962	 0.5389	-0.0004	 0.0000	-1.1561	 0.4635	-3.4314	 0.2610	-2.7134	-0.1924	15.4078	-22.7290	-1.3009	 0.2532	-1.8074	 0.1674	
 16738	-5.8869	 0.5363	-0.0004	 0.0000	-1.1970	 0.4784	-3.3688	 0.2595	-2.6363	-0.1849	 7.7037	-11.3645	-1.2592	 0.2522	-1.7721	 0.1759	
 16739	-5.8613	 0.4986	-0.0004	 0.0000	-1.1906	 0.4690	-3.4097	 0.2744	-2.5802	-0.1769	-0.0004	 0.0000	-1.2239	 0.2607	-1.7368	 0.1844	
 16740	-5.8869	 0.5363	-0.0004	 0.0000	-1.1561	 0.4635	-3.4097	 0.2744	-2.5994	-0.1486	-0.0004	 0.0000	-1.1821	 0.2597	-1.7015	 0.1928	
 16741	-5.8869	 0.5363	-0.0004	 0.0000	-1.1288	 0.4536	-3.4505	 0.2893	-2.5994	-0.1486	-0.0004	 0.0000	-1.1540	 0.2637	-1.6942	 0.1973	
 16742	-5.7962	 0.5389	-0.0004	 0.0000	-1.1071	 0.4670	-3.3535	 0.2824	-2.5512	-0.1590	-0.0004	 0.0000	-1.1396	 0.2726	-1.6597	 0.1919	
 16743	-5.6991	 0.5320	-0.0004	 0.0000	-0.9892	 0.4596	-3.2492	 0.2799	-2.5512	-0.1590	12.2084	-18.0095	-1.1323	 0.2771	-1.6597	 0.1919	
 16744	-5.6221	 0.5395	-0.0004	 0.0000	-1.0020	 0.4785	-3.2275	 0.2934	-2.5159	-0.1505	 7.7037	-11.3645	-1.1115	 0.2766	-1.6461	 0.1869	
 16745	-5.6735	 0.4942	-0.0004	 0.0000	-1.0301	 0.4745	-3.2275	 0.2934	-2.4951	-0.1510	 7.7037	-11.3645	-1.0906	 0.2762	-1.6252	 0.1864	
 16746	-5.6735	 0.4942	-0.0004	 0.0000	-1.0710	 0.4894	-3.2339	 0.3028	-2.4597	-0.1426	-0.0004	 0.0000	-1.0698	 0.2757	-1.6180	 0.1909	
 16747	-5.7642	 0.4917	-0.0004	 0.0000	-1.0854	 0.4805	-3.2965	 0.3043	-2.4597	-0.1426	-0.0004	 0.0000	-1.0762	 0.2851	-1.6244	 0.2003	
 16748	-5.6735	 0.4942	-0.0004	 0.0000	-1.0854	 0.4805	-3.2901	 0.2948	-2.4597	-0.1426	-0.0004	 0.0000	-1.0625	 0.2801	-1.6244	 0.2003	
 16749	-5.6991	 0.5320	-0.0004	 0.0000	-1.0582	 0.4705	-3.2773	 0.2760	-2.4533	-0.1520	-0.0004	 0.0000	-1.0625	 0.2801	-1.6108	 0.1954	
 16750	-5.5250	 0.5326	-0.0004	 0.0000	-0.9828	 0.4502	-3.2556	 0.2894	-2.4405	-0.1709	 7.7037	-11.3645	-1.0625	 0.2801	-1.6316	 0.1959	
 16751	-5.6221	 0.5395	-0.0004	 0.0000	-0.9338	 0.4537	-3.1729	 0.2735	-2.4133	-0.1808	12.2084	-18.0095	-1.0625	 0.2801	-1.6316	 0.1959	
 16752	-5.5901	 0.4923	-0.0004	 0.0000	-0.9611	 0.4636	-3.2275	 0.2934	-2.4405	-0.1709	12.2084	-18.0095	-1.0625	 0.2801	-1.6252	 0.1864	
 16753	-5.5645	 0.4545	-0.0004	 0.0000	-1.0301	 0.4745	-3.2556	 0.2894	-2.3988	-0.1718	 7.7037	-11.3645	-1.0553	 0.2846	-1.6316	 0.1959	
 16754	-5.5645	 0.4545	-0.0004	 0.0000	-1.0237	 0.4651	-3.2965	 0.3043	-2.3779	-0.1723	-0.0004	 0.0000	-1.0417	 0.2797	-1.6244	 0.2003	
 16755	-5.6416	 0.4470	-0.0004	 0.0000	-1.0582	 0.4705	-3.3054	 0.2720	-2.3779	-0.1723	-0.0004	 0.0000	-1.0208	 0.2792	-1.6172	 0.2048	
 16756	-5.5645	 0.4545	-0.0004	 0.0000	-1.0301	 0.4745	-3.3181	 0.2908	-2.4261	-0.1619	-0.0004	 0.0000	-1.0280	 0.2747	-1.6308	 0.2098	
 16757	-5.4674	 0.4476	-0.0004	 0.0000	-1.0084	 0.4880	-3.2901	 0.2948	-2.4533	-0.1520	 7.7037	-11.3645	-1.0417	 0.2797	-1.6380	 0.2053	
 16758	-5.4023	 0.4879	-0.0004	 0.0000	-0.9803	 0.4920	-3.2556	 0.2894	-2.4951	-0.1510	12.2084	-18.0095	-1.0489	 0.2752	-1.6389	 0.1914	
 16759	-5.5901	 0.4923	-0.0004	 0.0000	-0.9803	 0.4920	-3.2147	 0.2745	-2.4887	-0.1605	12.2084	-18.0095	-1.0561	 0.2707	-1.6461	 0.1869	
 16760	-5.6735	 0.4942	-0.0004	 0.0000	-1.0020	 0.4785	-3.2901	 0.2948	-2.5159	-0.1505	12.2084	-18.0095	-1.0698	 0.2757	-1.6461	 0.1869	
 16761	-5.6735	 0.4942	-0.0004	 0.0000	-1.0301	 0.4745	-3.3181	 0.2908	-2.4951	-0.1510	-0.0004	 0.0000	-1.0698	 0.2757	-1.6461	 0.1869	
 16762	-5.7642	 0.4917	-0.0004	 0.0000	-1.0582	 0.4705	-3.3944	 0.2973	-2.5159	-0.1505	-0.0004	 0.0000	-1.0834	 0.2806	-1.6461	 0.1869	
 16763	-5.7386	 0.4539	-0.0004	 0.0000	-1.0582	 0.4705	-3.4097	 0.2744	-2.5240	-0.1689	-0.0004	 0.0000	-1.0906	 0.2762	-1.6533	 0.1824	
 16764	-5.6735	 0.4942	-0.0004	 0.0000	-1.0301	 0.4745	-3.3688	 0.2595	-2.5593	-0.1774	12.2084	-18.0095	-1.0979	 0.2717	-1.6606	 0.1780	
 16765	-5.5901	 0.4923	-0.0004	 0.0000	-1.0020	 0.4785	-3.3407	 0.2635	-2.5593	-0.1774	15.4078	-22.7290	-1.1187	 0.2722	-1.6878	 0.1879	
 16766	-5.6735	 0.4942	-0.0004	 0.0000	-0.9611	 0.4636	-3.3407	 0.2635	-2.5946	-0.1859	15.4078	-22.7290	-1.1260	 0.2677	-1.7095	 0.1745	
 16767	-5.7642	 0.4917	-0.0004	 0.0000	-1.0020	 0.4785	-3.3407	 0.2635	-2.5946	-0.1859	15.4078	-22.7290	-1.1468	 0.2682	-1.7231	 0.1794	
 16768	-5.8613	 0.4986	-0.0004	 0.0000	-1.0646	 0.4800	-3.3688	 0.2595	-2.5946	-0.1859	12.2084	-18.0095	-1.1540	 0.2637	-1.7231	 0.1794	
 16769	-5.8613	 0.4986	-0.0004	 0.0000	-1.1071	 0.4670	-3.4314	 0.2610	-2.6074	-0.1670	 7.7037	-11.3645	-1.1677	 0.2687	-1.7231	 0.1794	
 16770	-5.8613	 0.4986	-0.0004	 0.0000	-1.1352	 0.4630	-3.4122	 0.2326	-2.6363	-0.1849	12.2084	-18.0095	-1.1821	 0.2597	-1.7304	 0.1749	
 16771	-5.7642	 0.4917	-0.0004	 0.0000	-1.0943	 0.4482	-3.3841	 0.2366	-2.6508	-0.1939	12.2084	-18.0095	-1.2030	 0.2602	-1.7304	 0.1749	
 16772	-5.6416	 0.4470	-0.0004	 0.0000	-1.0943	 0.4482	-3.3432	 0.2217	-2.6444	-0.2033	17.8841	-26.3819	-1.2311	 0.2562	-1.7448	 0.1660	
 16773	-5.7386	 0.4539	-0.0004	 0.0000	-1.1352	 0.4630	-3.3432	 0.2217	-2.6589	-0.2122	17.8841	-26.3819	-1.2383	 0.2517	-1.7657	 0.1665	
 16774	-5.8357	 0.4608	-0.0004	 0.0000	-1.1561	 0.4635	-3.3496	 0.2312	-2.6589	-0.2122	15.4078	-22.7290	-1.2456	 0.2472	-1.7729	 0.1620	
 16775	-5.9128	 0.4533	-0.0004	 0.0000	-1.2315	 0.4839	-3.4122	 0.2326	-2.6717	-0.1934	 7.7037	-11.3645	-1.2528	 0.2428	-1.7866	 0.1670	
 16776	-5.9447	 0.5005	-0.0004	 0.0000	-1.2459	 0.4749	-3.4884	 0.2391	-2.7070	-0.2018	 7.7037	-11.3645	-1.2600	 0.2383	-1.8010	 0.1580	
 16777	-5.9447	 0.5005	-0.0004	 0.0000	-1.2395	 0.4655	-3.5165	 0.2351	-2.7696	-0.2004	 7.7037	-11.3645	-1.2809	 0.2388	-1.8010	 0.1580	
 16778	-5.8869	 0.5363	-0.0004	 0.0000	-1.2459	 0.4749	-3.4756	 0.2202	-2.7776	-0.2188	15.4078	-22.7290	-1.2953	 0.2298	-1.8083	 0.1535	
 16779	-5.9189	 0.5835	-0.0004	 0.0000	-1.2315	 0.4839	-3.4884	 0.2391	-2.7985	-0.2183	17.8841	-26.3819	-1.3162	 0.2303	-1.8428	 0.1590	
 16780	-5.9959	 0.5760	-0.0004	 0.0000	-1.2315	 0.4839	-3.4948	 0.2485	-2.7985	-0.2183	17.8841	-26.3819	-1.3298	 0.2353	-1.8564	 0.1639	
 16781	-5.9703	 0.5383	-0.0004	 0.0000	-1.2315	 0.4839	-3.4122	 0.2326	-2.7504	-0.2287	15.4078	-22.7290	-1.3362	 0.2447	-1.8355	 0.1634	
 16782	-5.9128	 0.4533	-0.0004	 0.0000	-1.2587	 0.4938	-3.3841	 0.2366	-2.7343	-0.1919	12.2084	-18.0095	-1.2881	 0.2343	-1.8074	 0.1674	
 16783	-5.8357	 0.4608	-0.0004	 0.0000	-1.1778	 0.4501	-3.3905	 0.2461	-2.6717	-0.1934	 7.7037	-11.3645	-1.2664	 0.2477	-1.7585	 0.1709	
 16784	-5.7386	 0.4539	-0.0004	 0.0000	-1.1906	 0.4690	-3.4033	 0.2649	-2.6781	-0.1839	12.2084	-18.0095	-1.2383	 0.2517	-1.7304	 0.1749	
 16785	-5.7962	 0.5389	-0.0004	 0.0000	-1.1352	 0.4630	-3.3407	 0.2635	-2.6363	-0.1849	15.4078	-22.7290	-1.2102	 0.2557	-1.6887	 0.1740	
 16786	-5.7311	 0.5792	-0.0004	 0.0000	-1.0582	 0.4705	-3.2773	 0.2760	-2.6155	-0.1854	15.4078	-22.7290	-1.1821	 0.2597	-1.6814	 0.1784	
 16787	-5.8218	 0.5766	-0.0004	 0.0000	-1.0582	 0.4705	-3.2364	 0.2611	-2.6074	-0.1670	 7.7037	-11.3645	-1.1404	 0.2587	-1.6469	 0.1730	
 16788	-5.8869	 0.5363	-0.0004	 0.0000	-1.0646	 0.4800	-3.2083	 0.2651	-2.5593	-0.1774	-0.0004	 0.0000	-1.1123	 0.2627	-1.6261	 0.1725	
 16789	-5.8869	 0.5363	-0.0004	 0.0000	-1.0646	 0.4800	-3.2492	 0.2799	-2.5304	-0.1595	-0.0004	 0.0000	-1.0842	 0.2667	-1.5980	 0.1765	
 16790	-5.8613	 0.4986	-0.0004	 0.0000	-1.0854	 0.4805	-3.2773	 0.2760	-2.5159	-0.1505	-0.0004	 0.0000	-1.0425	 0.2657	-1.5835	 0.1855	
 16791	-5.8357	 0.4608	-0.0004	 0.0000	-1.0582	 0.4705	-3.2645	 0.2571	-2.5304	-0.1595	-0.0004	 0.0000	-1.0280	 0.2747	-1.5763	 0.1899	
 16792	-5.7130	 0.4162	-0.0004	 0.0000	-1.0173	 0.4557	-3.2236	 0.2422	-2.5031	-0.1694	 7.7037	-11.3645	-1.0208	 0.2792	-1.5554	 0.1894	
 16793	-5.6416	 0.4470	-0.0004	 0.0000	-0.9892	 0.4596	-3.2083	 0.2651	-2.4759	-0.1793	12.2084	-18.0095	-1.0208	 0.2792	-1.5691	 0.1944	
 16794	-5.8613	 0.4986	-0.0004	 0.0000	-0.9892	 0.4596	-3.2083	 0.2651	-2.4695	-0.1888	15.4078	-22.7290	-1.0208	 0.2792	-1.5763	 0.1899	
 16795	-5.8357	 0.4608	-0.0004	 0.0000	-1.0301	 0.4745	-3.2147	 0.2745	-2.4486	-0.1893	15.4078	-22.7290	-1.0136	 0.2837	-1.5827	 0.1994	
 16796	-5.9447	 0.5005	-0.0004	 0.0000	-1.0582	 0.4705	-3.2364	 0.2611	-2.4405	-0.1709	 7.7037	-11.3645	-0.9927	 0.2832	-1.5618	 0.1989	
 16797	-5.8357	 0.4608	-0.0004	 0.0000	-1.0582	 0.4705	-3.2645	 0.2571	-2.4405	-0.1709	-0.0004	 0.0000	-0.9719	 0.2827	-1.5618	 0.1989	
 16798	-5.9128	 0.4533	-0.0004	 0.0000	-1.0454	 0.4517	-3.2862	 0.2436	-2.4759	-0.1793	12.2084	-18.0095	-0.9719	 0.2827	-1.5618	 0.1989	
 16799	-5.8037	 0.4136	-0.0004	 0.0000	-1.0173	 0.4557	-3.2862	 0.2436	-2.4759	-0.1793	15.4078	-22.7290	-0.9783	 0.2921	-1.5618	 0.1989	
 16800	-5.6416	 0.4470	-0.0004	 0.0000	-0.9210	 0.4348	-3.2236	 0.2422	-2.4695	-0.1888	17.8841	-26.3819	-0.9855	 0.2876	-1.5627	 0.1850	
 16801	-5.7642	 0.4917	-0.0004	 0.0000	-0.8929	 0.4388	-3.1827	 0.2273	-2.4759	-0.1793	17.8841	-26.3819	-0.9855	 0.2876	-1.5699	 0.1805	
 16802	-5.7130	 0.4162	-0.0004	 0.0000	-0.9338	 0.4537	-3.1955	 0.2462	-2.4759	-0.1793	17.8841	-26.3819	-0.9855	 0.2876	-1.5835	 0.1855	
 16803	-5.7130	 0.4162	-0.0004	 0.0000	-0.9483	 0.4448	-3.2236	 0.2422	-2.4678	-0.1610	12.2084	-18.0095	-0.9855	 0.2876	-1.5699	 0.1805	
 16804	-5.8037	 0.4136	-0.0004	 0.0000	-1.0173	 0.4557	-3.2862	 0.2436	-2.4533	-0.1520	-0.0004	 0.0000	-0.9719	 0.2827	-1.5627	 0.1850	
 16805	-5.8037	 0.4136	-0.0004	 0.0000	-1.0173	 0.4557	-3.3279	 0.2446	-2.4678	-0.1610	 7.7037	-11.3645	-0.9719	 0.2827	-1.5627	 0.1850	
 16806	-5.6160	 0.4093	-0.0004	 0.0000	-0.9828	 0.4502	-3.2734	 0.2248	-2.4967	-0.1789	15.4078	-22.7290	-1.0063	 0.2881	-1.5699	 0.1805	
 16807	-5.5325	 0.4073	-0.0004	 0.0000	-0.9146	 0.4254	-3.2453	 0.2288	-2.4903	-0.1883	17.8841	-26.3819	-1.0136	 0.2837	-1.5835	 0.1855	
 16808	-5.6160	 0.4093	-0.0004	 0.0000	-0.9419	 0.4353	-3.2862	 0.2436	-2.4984	-0.2067	17.8841	-26.3819	-1.0208	 0.2792	-1.6116	 0.1815	
 16809	-5.7130	 0.4162	-0.0004	 0.0000	-0.9828	 0.4502	-3.2734	 0.2248	-2.5256	-0.1968	17.8841	-26.3819	-1.0144	 0.2697	-1.6188	 0.1770	
 16810	-5.8872	 0.4156	-0.0004	 0.0000	-1.0454	 0.4517	-3.3279	 0.2446	-2.5048	-0.1973	12.2084	-18.0095	-1.0144	 0.2697	-1.6116	 0.1815	
 16811	-6.0098	 0.4602	-0.0004	 0.0000	-1.0943	 0.4482	-3.4250	 0.2515	-2.5320	-0.1873	 7.7037	-11.3645	-1.0144	 0.2697	-1.6116	 0.1815	
 16812	-6.1189	 0.4999	-0.0004	 0.0000	-1.1480	 0.4819	-3.4122	 0.2326	-2.5529	-0.1868	 7.7037	-11.3645	-1.0280	 0.2747	-1.6116	 0.1815	
 16813	-6.0354	 0.4980	-0.0004	 0.0000	-1.1135	 0.4765	-3.3905	 0.2461	-2.6091	-0.1948	15.4078	-22.7290	-1.0489	 0.2752	-1.6188	 0.1770	
 16814	-5.7642	 0.4917	-0.0004	 0.0000	-1.0646	 0.4800	-3.2670	 0.2153	-2.5963	-0.2137	15.4078	-22.7290	-1.0561	 0.2707	-1.6397	 0.1775	
 16815	-5.7962	 0.5389	-0.0004	 0.0000	-1.0301	 0.4745	-3.2325	 0.2099	-2.6236	-0.2038	15.4078	-22.7290	-1.0706	 0.2618	-1.6606	 0.1780	
 16816	-5.9959	 0.5760	-0.0004	 0.0000	-1.0237	 0.4651	-3.2325	 0.2099	-2.6236	-0.2038	15.4078	-22.7290	-1.0979	 0.2717	-1.6614	 0.1640	
 16817	-5.9703	 0.5383	-0.0004	 0.0000	-1.0454	 0.4517	-3.2670	 0.2153	-2.6172	-0.2132	15.4078	-22.7290	-1.0987	 0.2578	-1.6750	 0.1690	
 16818	-6.0354	 0.4980	-0.0004	 0.0000	-1.1288	 0.4536	-3.3713	 0.2178	-2.6172	-0.2132	12.2084	-18.0095	-1.1196	 0.2582	-1.6823	 0.1645	
 16819	-6.0354	 0.4980	-0.0004	 0.0000	-1.1224	 0.4442	-3.4475	 0.2242	-2.6444	-0.2033	 7.7037	-11.3645	-1.1332	 0.2632	-1.6823	 0.1645	
 16820	-6.0354	 0.4980	-0.0004	 0.0000	-1.1369	 0.4352	-3.4347	 0.2053	-2.6525	-0.2217	12.2084	-18.0095	-1.1476	 0.2543	-1.7031	 0.1650	
 16821	-5.8613	 0.4986	-0.0004	 0.0000	-1.1224	 0.4442	-3.3994	 0.2138	-2.6878	-0.2302	19.9125	-29.3740	-1.1757	 0.2503	-1.7312	 0.1610	
 16822	-5.9447	 0.5005	-0.0004	 0.0000	-1.1369	 0.4352	-3.4475	 0.2242	-2.6814	-0.2396	19.9125	-29.3740	-1.1902	 0.2413	-1.7457	 0.1521	
 16823	-5.9128	 0.4533	-0.0004	 0.0000	-1.1778	 0.4501	-3.4475	 0.2242	-2.6959	-0.2485	19.9125	-29.3740	-1.2111	 0.2418	-1.7593	 0.1570	
 16824	-5.9128	 0.4533	-0.0004	 0.0000	-1.1995	 0.4367	-3.4756	 0.2202	-2.7087	-0.2297	15.4078	-22.7290	-1.2183	 0.2373	-1.7593	 0.1570	
 16825	-5.9128	 0.4533	-0.0004	 0.0000	-1.2612	 0.4520	-3.5037	 0.2162	-2.7359	-0.2197	 7.7037	-11.3645	-1.2255	 0.2328	-1.7593	 0.1570	
 16826	-6.0098	 0.4602	-0.0004	 0.0000	-1.2829	 0.4386	-3.5799	 0.2226	-2.7649	-0.2377	 7.7037	-11.3645	-1.2464	 0.2333	-1.7665	 0.1526	
 16827	-5.9128	 0.4533	-0.0004	 0.0000	-1.2829	 0.4386	-3.5927	 0.2415	-2.7929	-0.2416	12.2084	-18.0095	-1.2809	 0.2388	-1.7601	 0.1431	
 16828	-5.8357	 0.4608	-0.0004	 0.0000	-1.2420	 0.4237	-3.5382	 0.2216	-2.8138	-0.2412	12.2084	-18.0095	-1.2953	 0.2298	-1.7946	 0.1486	
 16829	-6.0354	 0.4980	-0.0004	 0.0000	-1.2420	 0.4237	-3.5382	 0.2216	-2.8283	-0.2501	12.2084	-18.0095	-1.3162	 0.2303	-1.7946	 0.1486	
 16830	-6.1189	 0.4999	-0.0004	 0.0000	-1.2420	 0.4237	-3.4973	 0.2067	-2.8010	-0.2600	 7.7037	-11.3645	-1.3298	 0.2353	-1.7946	 0.1486	
 16831	-6.1189	 0.4999	-0.0004	 0.0000	-1.2829	 0.4386	-3.5037	 0.2162	-2.7921	-0.2277	-0.0004	 0.0000	-1.3090	 0.2348	-1.7802	 0.1575	
 16832	-6.1189	 0.4999	-0.0004	 0.0000	-1.3038	 0.4391	-3.5037	 0.2162	-2.7504	-0.2287	-0.0004	 0.0000	-1.2745	 0.2293	-1.7384	 0.1565	
 16833	-6.0098	 0.4602	-0.0004	 0.0000	-1.3038	 0.4391	-3.5165	 0.2351	-2.7231	-0.2386	-0.0004	 0.0000	-1.2528	 0.2428	-1.7104	 0.1605	
 16834	-5.9128	 0.4533	-0.0004	 0.0000	-1.2420	 0.4237	-3.4539	 0.2336	-2.7087	-0.2297	 7.7037	-11.3645	-1.2247	 0.2468	-1.6686	 0.1596	
 16835	-5.8357	 0.4608	-0.0004	 0.0000	-1.1931	 0.4272	-3.3432	 0.2217	-2.6605	-0.2401	15.4078	-22.7290	-1.1966	 0.2507	-1.6414	 0.1496	
 16836	-5.8357	 0.4608	-0.0004	 0.0000	-1.1305	 0.4258	-3.3087	 0.2163	-2.6252	-0.2316	15.4078	-22.7290	-1.1549	 0.2498	-1.6341	 0.1541	
 16837	-5.8357	 0.4608	-0.0004	 0.0000	-1.1096	 0.4253	-3.2325	 0.2099	-2.5980	-0.2415	15.4078	-22.7290	-1.1204	 0.2443	-1.6133	 0.1536	
 16838	-5.9128	 0.4533	-0.0004	 0.0000	-1.1224	 0.4442	-3.2044	 0.2139	-2.5690	-0.2236	12.2084	-18.0095	-1.0987	 0.2578	-1.5852	 0.1576	
 16839	-5.8357	 0.4608	-0.0004	 0.0000	-1.1096	 0.4253	-3.2325	 0.2099	-2.5546	-0.2147	 7.7037	-11.3645	-1.0570	 0.2568	-1.5643	 0.1571	
 16840	-5.9128	 0.4533	-0.0004	 0.0000	-1.1714	 0.4407	-3.3087	 0.2163	-2.5337	-0.2152	 7.7037	-11.3645	-1.0361	 0.2563	-1.5435	 0.1567	
 16841	-5.9128	 0.4533	-0.0004	 0.0000	-1.1096	 0.4253	-3.2542	 0.1964	-2.5546	-0.2147	15.4078	-22.7290	-1.0216	 0.2653	-1.5435	 0.1567	
 16842	-5.8357	 0.4608	-0.0004	 0.0000	-1.0815	 0.4293	-3.2670	 0.2153	-2.5273	-0.2246	17.8841	-26.3819	-1.0144	 0.2697	-1.5362	 0.1611	
 16843	-5.7386	 0.4539	-0.0004	 0.0000	-1.0262	 0.4233	-3.2325	 0.2099	-2.5546	-0.2147	19.9125	-29.3740	-1.0144	 0.2697	-1.5571	 0.1616	
 16844	-5.8357	 0.4608	-0.0004	 0.0000	-1.0390	 0.4422	-3.2044	 0.2139	-2.5337	-0.2152	17.8841	-26.3819	-1.0072	 0.2742	-1.5435	 0.1567	
 16845	-5.8037	 0.4136	-0.0004	 0.0000	-1.0454	 0.4517	-3.2044	 0.2139	-2.5337	-0.2152	17.8841	-26.3819	-0.9863	 0.2737	-1.5298	 0.1517	
 16846	-5.7781	 0.3759	-0.0004	 0.0000	-1.0662	 0.4521	-3.2044	 0.2139	-2.4984	-0.2067	15.4078	-22.7290	-0.9655	 0.2732	-1.5226	 0.1562	
 16847	-5.7781	 0.3759	-0.0004	 0.0000	-1.1352	 0.4630	-3.2734	 0.2248	-2.4775	-0.2072	 7.7037	-11.3645	-0.9446	 0.2728	-1.5017	 0.1557	
 16848	-5.7781	 0.3759	-0.0004	 0.0000	-1.1288	 0.4536	-3.2734	 0.2248	-2.5256	-0.1968	12.2084	-18.0095	-0.9446	 0.2728	-1.5017	 0.1557	
 16849	-5.6810	 0.3690	-0.0004	 0.0000	-1.0943	 0.4482	-3.2734	 0.2248	-2.5337	-0.2152	17.8841	-26.3819	-0.9510	 0.2822	-1.5081	 0.1651	
 16850	-5.5325	 0.4073	-0.0004	 0.0000	-1.0454	 0.4517	-3.2172	 0.2327	-2.5064	-0.2251	19.9125	-29.3740	-0.9510	 0.2822	-1.5154	 0.1606	
 16851	-5.5325	 0.4073	-0.0004	 0.0000	-1.0045	 0.4368	-3.1763	 0.2179	-2.5337	-0.2152	19.9125	-29.3740	-0.9510	 0.2822	-1.5362	 0.1611	
 16852	-5.5904	 0.3715	-0.0004	 0.0000	-1.0173	 0.4557	-3.1763	 0.2179	-2.5064	-0.2251	19.9125	-29.3740	-0.9510	 0.2822	-1.5298	 0.1517	
 16853	-5.8037	 0.4136	-0.0004	 0.0000	-1.0662	 0.4521	-3.2044	 0.2139	-2.4856	-0.2256	17.8841	-26.3819	-0.9510	 0.2822	-1.5298	 0.1517	
