7,4,1,11,1341,108758,110671,343.162 518 552 28.9617 588 396 195.838 428 460 176.11 488 266 135.902 424 482 ,Click1,3,534,551,112968,NA
7,4,1,11,1341,108758,110671,343.162 518 552 28.9617 588 396 195.838 428 460 176.11 488 266 135.902 424 482 ,Click1,4,494,255,113599,NA
7,4,1,11,1341,108758,110671,343.162 518 552 28.9617 588 396 195.838 428 460 176.11 488 266 135.902 424 482 ,Summary,NA,NA,NA,113610,0.18
7,4,1,12,1485,114664,118157,331.272 838 433 274.695 812 459 116.54 609 362 368.52 656 267 320.965 644 372 ,Click1,0,660,275,118756,NA
7,4,1,12,1485,114664,118157,331.272 838 433 274.695 812 459 116.54 609 362 368.52 656 267 320.965 644 372 ,Click1,1,623,377,119329,NA
7,4,1,12,1485,114664,118157,331.272 838 433 274.695 812 459 116.54 609 362 368.52 656 267 320.965 644 372 ,Click1,2,653,383,119720,NA
7,4,1,12,1485,114664,118157,331.272 838 433 274.695 812 459 116.54 609 362 368.52 656 267 320.965 644 372 ,Click1,3,780,495,120393,NA
7,4,1,12,1485,114664,118157,331.272 838 433 274.695 812 459 116.54 609 362 368.52 656 267 320.965 644 372 ,Click1,4,846,364,120894,NA
7,4,1,12,1485,114664,118157,331.272 838 433 274.695 812 459 116.54 609 362 368.52 656 267 320.965 644 372 ,Summary,NA,NA,NA,120904,0.32
7,4,1,13,1644,121878,125658,203.618 578 323 192.639 824 584 176.075 814 319 332.903 829 422 -2.40066 542 264 ,Click1,0,552,258,126485,NA
7,4,1,13,1644,121878,125658,203.618 578 323 192.639 824 584 176.075 814 319 332.903 829 422 -2.40066 542 264 ,Click1,1,583,351,127001,NA
7,4,1,13,1644,121878,125658,203.618 578 323 192.639 824 584 176.075 814 319 332.903 829 422 -2.40066 542 264 ,Click1,2,831,317,127764,NA
7,4,1,13,1644,121878,125658,203.618 578 323 192.639 824 584 176.075 814 319 332.903 829 422 -2.40066 542 264 ,Click1,3,794,400,128189,NA
7,4,1,13,1644,121878,125658,203.618 578 323 192.639 824 584 176.075 814 319 332.903 829 422 -2.40066 542 264 ,Click1,4,767,564,128808,NA
7,4,1,13,1644,121878,125658,203.618 578 323 192.639 824 584 176.075 814 319 332.903 829 422 -2.40066 542 264 ,Summary,NA,NA,NA,128820,0.32
7,4,1,14,1706,129754,131280,203.836 436 280 172.75 677 565 161.454 670 352 165.099 923 344 138.077 514 337 ,Click1,0,454,296,132236,NA
7,4,1,14,1706,129754,131280,203.836 436 280 172.75 677 565 161.454 670 352 165.099 923 344 138.077 514 337 ,Click1,1,519,346,132818,NA
7,4,1,14,1706,129754,131280,203.836 436 280 172.75 677 565 161.454 670 352 165.099 923 344 138.077 514 337 ,Click1,2,701,364,133478,NA
7,4,1,14,1706,129754,131280,203.836 436 280 172.75 677 565 161.454 670 352 165.099 923 344 138.077 514 337 ,Click1,3,746,565,134155,NA
7,4,1,14,1706,129754,131280,203.836 436 280 172.75 677 565 161.454 670 352 165.099 923 344 138.077 514 337 ,Click1,4,925,330,134595,NA
7,4,1,14,1706,129754,131280,203.836 436 280 172.75 677 565 161.454 670 352 165.099 923 344 138.077 514 337 ,Summary,NA,NA,NA,134609,0.3
7,4,1,15,1858,135214,139003,145.238 624 389 20.7068 441 463 248.791 908 499 168.887 581 496 167.592 724 452 ,Click1,0,420,453,140171,NA
7,4,1,15,1858,135214,139003,145.238 624 389 20.7068 441 463 248.791 908 499 168.887 581 496 167.592 724 452 ,Click1,1,589,406,140825,NA
7,4,1,15,1858,135214,139003,145.238 624 389 20.7068 441 463 248.791 908 499 168.887 581 496 167.592 724 452 ,Click1,2,567,482,141207,NA
7,4,1,15,1858,135214,139003,145.238 624 389 20.7068 441 463 248.791 908 499 168.887 581 496 167.592 724 452 ,Click1,3,670,441,141713,NA
7,4,1,15,1858,135214,139003,145.238 624 389 20.7068 441 463 248.791 908 499 168.887 581 496 167.592 724 452 ,Click1,4,883,480,142397,NA
7,4,1,15,1858,135214,139003,145.238 624 389 20.7068 441 463 248.791 908 499 168.887 581 496 167.592 724 452 ,Summary,NA,NA,NA,142408,0.34
7,4,1,16,1960,143361,145842,324.775 486 525 10.6156 681 511 136.11 799 405 298.469 477 437 14.6867 815 493 ,Click1,0,774,413,146658,NA
7,4,1,16,1960,143361,145842,324.775 486 525 10.6156 681 511 136.11 799 405 298.469 477 437 14.6867 815 493 ,Click1,1,697,498,147172,NA
7,4,1,16,1960,143361,145842,324.775 486 525 10.6156 681 511 136.11 799 405 298.469 477 437 14.6867 815 493 ,Click1,2,809,493,147597,NA
7,4,1,16,1960,143361,145842,324.775 486 525 10.6156 681 511 136.11 799 405 298.469 477 437 14.6867 815 493 ,Click1,3,522,511,148196,NA
7,4,1,16,1960,143361,145842,324.775 486 525 10.6156 681 511 136.11 799 405 298.469 477 437 14.6867 815 493 ,Click1,4,540,413,148656,NA
7,4,1,16,1960,143361,145842,324.775 486 525 10.6156 681 511 136.11 799 405 298.469 477 437 14.6867 815 493 ,Summary,NA,NA,NA,148668,0.32
7,4,1,17,2025,149508,151080,309.673 596 417 2.03279 831 542 25.3661 741 516 311.629 577 321 241.074 926 488 ,Click1,0,586,325,152020,NA
7,4,1,17,2025,149508,151080,309.673 596 417 2.03279 831 542 25.3661 741 516 311.629 577 321 241.074 926 488 ,Click1,1,592,468,152682,NA
7,4,1,17,2025,149508,151080,309.673 596 417 2.03279 831 542 25.3661 741 516 311.629 577 321 241.074 926 488 ,Click1,2,750,526,153269,NA
7,4,1,17,2025,149508,151080,309.673 596 417 2.03279 831 542 25.3661 741 516 311.629 577 321 241.074 926 488 ,Click1,3,828,469,153586,NA
7,4,1,17,2025,149508,151080,309.673 596 417 2.03279 831 542 25.3661 741 516 311.629 577 321 241.074 926 488 ,Click1,4,832,410,154290,NA
7,4,1,17,2025,149508,151080,309.673 596 417 2.03279 831 542 25.3661 741 516 311.629 577 321 241.074 926 488 ,Summary,NA,NA,NA,154301,0.51
7,4,1,18,2136,155252,157952,154.524 723 278 250.65 879 366 210.321 518 445 198.434 410 223 149.378 836 264 ,Click1,0,716,274,158781,NA
7,4,1,18,2136,155252,157952,154.524 723 278 250.65 879 366 210.321 518 445 198.434 410 223 149.378 836 264 ,Click1,1,854,265,159311,NA
7,4,1,18,2136,155252,157952,154.524 723 278 250.65 879 366 210.321 518 445 198.434 410 223 149.378 836 264 ,Click1,2,891,354,159873,NA
7,4,1,18,2136,155252,157952,154.524 723 278 250.65 879 366 210.321 518 445 198.434 410 223 149.378 836 264 ,Click1,3,534,412,160519,NA
7,4,1,18,2136,155252,157952,154.524 723 278 250.65 879 366 210.321 518 445 198.434 410 223 149.378 836 264 ,Click1,4,445,230,161152,NA
7,4,1,18,2136,155252,157952,154.524 723 278 250.65 879 366 210.321 518 445 198.434 410 223 149.378 836 264 ,Summary,NA,NA,NA,161164,0.23
7,4,1,19,2243,161831,164405,325.042 599 318 162.975 770 236 301.072 487 403 1.89079 477 351 57.19 821 302 ,Click1,0,495,334,165231,NA
7,4,1,19,2243,161831,164405,325.042 599 318 162.975 770 236 301.072 487 403 1.89079 477 351 57.19 821 302 ,Click1,1,501,391,165597,NA
7,4,1,19,2243,161831,164405,325.042 599 318 162.975 770 236 301.072 487 403 1.89079 477 351 57.19 821 302 ,Click1,2,613,317,166163,NA
7,4,1,19,2243,161831,164405,325.042 599 318 162.975 770 236 301.072 487 403 1.89079 477 351 57.19 821 302 ,Click1,3,781,230,166765,NA
7,4,1,19,2243,161831,164405,325.042 599 318 162.975 770 236 301.072 487 403 1.89079 477 351 57.19 821 302 ,Click1,4,840,295,167206,NA
7,4,1,19,2243,161831,164405,325.042 599 318 162.975 770 236 301.072 487 403 1.89079 477 351 57.19 821 302 ,Summary,NA,NA,NA,167219,0.18
7,4,1,20,2318,167971,169833,139.71 716 213 167.757 596 290 167.45 814 336 -7.63126 658 368 58.5943 887 472 ,Click1,0,614,278,170704,NA
7,4,1,20,2318,167971,169833,139.71 716 213 167.757 596 290 167.45 814 336 -7.63126 658 368 58.5943 887 472 ,Click1,1,665,358,171218,NA
7,4,1,20,2318,167971,169833,139.71 716 213 167.757 596 290 167.45 814 336 -7.63126 658 368 58.5943 887 472 ,Click1,2,805,320,171702,NA
7,4,1,20,2318,167971,169833,139.71 716 213 167.757 596 290 167.45 814 336 -7.63126 658 368 58.5943 887 472 ,Click1,3,718,215,172239,NA
7,4,1,20,2318,167971,169833,139.71 716 213 167.757 596 290 167.45 814 336 -7.63126 658 368 58.5943 887 472 ,Click1,4,796,479,172761,NA
7,4,1,20,2318,167971,169833,139.71 716 213 167.757 596 290 167.45 814 336 -7.63126 658 368 58.5943 887 472 ,Summary,NA,NA,NA,172770,0.29
7,4,1,21,2451,173349,176569,130.47 500 443 39.3697 791 517 59.8718 802 354 148.978 861 293 236.668 756 326 ,Click1,0,756,313,177321,NA
7,4,1,21,2451,173349,176569,130.47 500 443 39.3697 791 517 59.8718 802 354 148.978 861 293 236.668 756 326 ,Click1,1,808,365,177717,NA
7,4,1,21,2451,173349,176569,130.47 500 443 39.3697 791 517 59.8718 802 354 148.978 861 293 236.668 756 326 ,Click1,2,854,297,178144,NA
7,4,1,21,2451,173349,176569,130.47 500 443 39.3697 791 517 59.8718 802 354 148.978 861 293 236.668 756 326 ,Click1,3,751,518,178623,NA
7,4,1,21,2451,173349,176569,130.47 500 443 39.3697 791 517 59.8718 802 354 148.978 861 293 236.668 756 326 ,Click1,4,528,390,179062,NA
7,4,1,21,2451,173349,176569,130.47 500 443 39.3697 791 517 59.8718 802 354 148.978 861 293 236.668 756 326 ,Summary,NA,NA,NA,179072,0.27
7,4,1,22,2544,179599,181823,295.209 425 472 201.612 592 485 48.9692 904 542 80.6353 883 491 -5.40899 863 275 ,Click1,0,434,487,182728,NA
7,4,1,22,2544,179599,181823,295.209 425 472 201.612 592 485 48.9692 904 542 80.6353 883 491 -5.40899 863 275 ,Click1,1,556,473,183096,NA
7,4,1,22,2544,179599,181823,295.209 425 472 201.612 592 485 48.9692 904 542 80.6353 883 491 -5.40899 863 275 ,Click1,2,805,273,183670,NA
7,4,1,22,2544,179599,181823,295.209 425 472 201.612 592 485 48.9692 904 542 80.6353 883 491 -5.40899 863 275 ,Click1,3,763,400,184007,NA
7,4,1,22,2544,179599,181823,295.209 425 472 201.612 592 485 48.9692 904 542 80.6353 883 491 -5.40899 863 275 ,Click1,4,828,524,184698,NA
7,4,1,22,2544,179599,181823,295.209 425 472 201.612 592 485 48.9692 904 542 80.6353 883 491 -5.40899 863 275 ,Summary,NA,NA,NA,184710,0.59
7,4,1,23,2665,186050,189005,75.3017 509 209 260.525 635 283 186.914 630 521 209.957 767 490 203.526 739 291 ,Click1,0,633,277,189798,NA
7,4,1,23,2665,186050,189005,75.3017 509 209 260.525 635 283 186.914 630 521 209.957 767 490 203.526 739 291 ,Click1,1,742,297,190230,NA
7,4,1,23,2665,186050,189005,75.3017 509 209 260.525 635 283 186.914 630 521 209.957 767 490 203.526 739 291 ,Click1,2,630,540,190930,NA
7,4,1,23,2665,186050,189005,75.3017 509 209 260.525 635 283 186.914 630 521 209.957 767 490 203.526 739 291 ,Click1,3,759,510,191329,NA
7,4,1,23,2665,186050,189005,75.3017 509 209 260.525 635 283 186.914 630 521 209.957 767 490 203.526 739 291 ,Click1,4,505,236,192000,NA
7,4,1,23,2665,186050,189005,75.3017 509 209 260.525 635 283 186.914 630 521 209.957 767 490 203.526 739 291 ,Summary,NA,NA,NA,192011,0.16
7,4,1,24,2739,192767,194552,333.231 609 280 53.1845 689 297 281.247 492 480 204.049 625 387 27.8866 694 499 ,Click1,0,614,274,195382,NA
7,4,1,24,2739,192767,194552,333.231 609 280 53.1845 689 297 281.247 492 480 204.049 625 387 27.8866 694 499 ,Click1,1,618,369,195821,NA
7,4,1,24,2739,192767,194552,333.231 609 280 53.1845 689 297 281.247 492 480 204.049 625 387 27.8866 694 499 ,Click1,2,707,295,196232,NA
7,4,1,24,2739,192767,194552,333.231 609 280 53.1845 689 297 281.247 492 480 204.049 625 387 27.8866 694 499 ,Click1,3,486,503,196725,NA
7,4,1,24,2739,192767,194552,333.231 609 280 53.1845 689 297 281.247 492 480 204.049 625 387 27.8866 694 499 ,Click1,4,758,496,197341,NA
7,4,1,24,2739,192767,194552,333.231 609 280 53.1845 689 297 281.247 492 480 204.049 625 387 27.8866 694 499 ,Summary,NA,NA,NA,197351,0.26
7,5,3,25,2881,206100,209490,132.841 584 332 154.99 675 495 163.571 544 231 173.9 877 368 263.732 864 462 ,Click2,1,4,4,210803,1
