trial5,1,1,1,157,3701,7596,343.777 610 352 206.493 693 448 9.82984 565 381 197.757 808 292 274.476 737 543,Click1,0,564,374,8409,NA,,
trial5,1,1,1,157,3701,7596,343.777 610 352 206.493 693 448 9.82984 565 381 197.757 808 292 274.476 737 543,Click1,1,616,341,8808,NA,,
trial5,1,1,1,157,3701,7596,343.777 610 352 206.493 693 448 9.82984 565 381 197.757 808 292 274.476 737 543,Click1,2,669,439,9511,NA,,
trial5,1,1,1,157,3701,7596,343.777 610 352 206.493 693 448 9.82984 565 381 197.757 808 292 274.476 737 543,Click1,3,708,535,10044,NA,,
trial5,1,1,1,157,3701,7596,343.777 610 352 206.493 693 448 9.82984 565 381 197.757 808 292 274.476 737 543,Click1,4,787,290,10756,NA,,
trial5,1,1,1,157,3701,7596,343.777 610 352 206.493 693 448 9.82984 565 381 197.757 808 292 274.476 737 543,Summary,NA,NA,NA,10768,0.2,,
trial5,1,1,2,235,11339,13231,354.077 790 325 220.52 543 339 191.194 724 593 192.15 627 257 3.9008 776 409,Click1,0,700,588,14056,NA,,
trial5,1,1,2,235,11339,13231,354.077 790 325 220.52 543 339 191.194 724 593 192.15 627 257 3.9008 776 409,Click1,1,745,433,14635,NA,,
trial5,1,1,2,235,11339,13231,354.077 790 325 220.52 543 339 191.194 724 593 192.15 627 257 3.9008 776 409,Click1,2,775,344,15162,NA,,
trial5,1,1,2,235,11339,13231,354.077 790 325 220.52 543 339 191.194 724 593 192.15 627 257 3.9008 776 409,Click1,3,629,273,15847,NA,,
trial5,1,1,2,235,11339,13231,354.077 790 325 220.52 543 339 191.194 724 593 192.15 627 257 3.9008 776 409,Click1,4,575,363,16302,NA,,
trial5,1,1,2,235,11339,13231,354.077 790 325 220.52 543 339 191.194 724 593 192.15 627 257 3.9008 776 409,Summary,NA,NA,NA,16310,0.29,,
trial5,1,1,3,396,16895,20822,110.156 524 282 27.9265 673 335 322.421 756 391 43.0017 471 307 111.111 582 426,Click1,0,464,308,21702,NA,,
trial5,1,1,3,396,16895,20822,110.156 524 282 27.9265 673 335 322.421 756 391 43.0017 471 307 111.111 582 426,Click1,1,523,280,22315,NA,,
trial5,1,1,3,396,16895,20822,110.156 524 282 27.9265 673 335 322.421 756 391 43.0017 471 307 111.111 582 426,Click1,2,546,447,22966,NA,,
trial5,1,1,3,396,16895,20822,110.156 524 282 27.9265 673 335 322.421 756 391 43.0017 471 307 111.111 582 426,Click1,3,678,332,23667,NA,,
trial5,1,1,3,396,16895,20822,110.156 524 282 27.9265 673 335 322.421 756 391 43.0017 471 307 111.111 582 426,Click1,4,740,372,24098,NA,,
trial5,1,1,3,396,16895,20822,110.156 524 282 27.9265 673 335 322.421 756 391 43.0017 471 307 111.111 582 426,Summary,NA,NA,NA,24110,0.17,,
trial5,2,3,4,461,25545,27105,106.706 489 427 25.2757 815 382 318.3 852 274 29.3262 531 289 130.537 498 550,Click2,1,5,4,28834,0,,
trial5,2,3,4,461,25545,27105,106.706 489 427 25.2757 815 382 318.3 852 274 29.3262 531 289 130.537 498 550,Click2,2,1,2,29471,0,,
trial5,2,3,5,561,29472,31881,313.31 475 545 189.859 649 382 183.75 721 219 146.711 794 385 293.661 483 325,Click2,1,3,3,33007,1,,
trial5,2,3,5,561,29472,31881,313.31 475 545 189.859 649 382 183.75 721 219 146.711 794 385 293.661 483 325,Click2,2,5,5,33804,1,,
trial5,2,3,6,641,33805,35720,310.503 534 527 194.101 462 368 179.868 533 213 153.874 629 474 203.472 681 397,Click2,1,1,1,36887,1,,
trial5,2,3,6,641,33805,35720,310.503 534 527 194.101 462 368 179.868 533 213 153.874 629 474 203.472 681 397,Click2,2,3,3,38167,1,,
trial5,3,5,7,797,38803,42524,171.05 811 290 -1.00816 634 406 17.572 761 369 243.187 908 363 349.071 465 304,ANGLE,1,811,290,98.9497,56,45687,42.9497
trial5,3,5,8,922,45691,48732,186.276 512 307 262.555 801 345 197.744 804 414 197.878 619 319 137.53 698 257,ANGLE,3,804,414,72.2564,65,50767,7.25643
trial5,3,5,9,1000,50770,52678,344.875 393 306 145.158 687 382 201.924 631 342 174.794 433 296 148.152 553 376,ANGLE,3,631,342,68.0762,114,54714,45.9238
trial5,4,1,10,1118,55657,58524,22.2711 440 263 305.659 666 340 208.211 716 380 357.989 644 284 194.125 570 575,Click1,0,415,262,59778,NA,,
trial5,4,1,10,1118,55657,58524,22.2711 440 263 305.659 666 340 208.211 716 380 357.989 644 284 194.125 570 575,Click1,1,642,263,60384,NA,,
trial5,4,1,10,1118,55657,58524,22.2711 440 263 305.659 666 340 208.211 716 380 357.989 644 284 194.125 570 575,Click1,2,711,300,60764,NA,,
trial5,4,1,10,1118,55657,58524,22.2711 440 263 305.659 666 340 208.211 716 380 357.989 644 284 194.125 570 575,Click1,3,566,459,61225,NA,,
trial5,4,1,10,1118,55657,58524,22.2711 440 263 305.659 666 340 208.211 716 380 357.989 644 284 194.125 570 575,Click1,4,712,426,61561,NA,,
trial5,4,1,10,1118,55657,58524,22.2711 440 263 305.659 666 340 208.211 716 380 357.989 644 284 194.125 570 575,Summary,NA,NA,NA,61573,0.54,,
trial5,4,1,11,1257,62095,65416,25.5821 723 420 175.154 670 404 17.3903 810 308 317.106 655 454 -4.64753 548 543,Click1,0,670,407,66114,NA,,
trial5,4,1,11,1257,62095,65416,25.5821 723 420 175.154 670 404 17.3903 810 308 317.106 655 454 -4.64753 548 543,Click1,1,646,452,66531,NA,,
trial5,4,1,11,1257,62095,65416,25.5821 723 420 175.154 670 404 17.3903 810 308 317.106 655 454 -4.64753 548 543,Click1,2,726,420,66948,NA,,
trial5,4,1,11,1257,62095,65416,25.5821 723 420 175.154 670 404 17.3903 810 308 317.106 655 454 -4.64753 548 543,Click1,3,519,527,67517,NA,,
trial5,4,1,11,1257,62095,65416,25.5821 723 420 175.154 670 404 17.3903 810 308 317.106 655 454 -4.64753 548 543,Click1,4,791,287,68210,NA,,
trial5,4,1,11,1257,62095,65416,25.5821 723 420 175.154 670 404 17.3903 810 308 317.106 655 454 -4.64753 548 543,Summary,NA,NA,NA,68222,0.16,,
trial5,4,1,12,1402,68788,72367,149.111 515 545 15.8012 614 432 148.37 475 306 153.554 734 368 195.418 843 575,Click1,0,486,300,73276,NA,,
trial5,4,1,12,1402,68788,72367,149.111 515 545 15.8012 614 432 148.37 475 306 153.554 734 368 195.418 843 575,Click1,1,631,413,73889,NA,,
